chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path7 : 3	143079215	149179215	q24	gpos100	q24	Path7	+	3	True	143100000	149200000	gpos100	0	Path7 : 3	3	q24	gpos75
Path7 : 3	149179215	160979215	q25.33	gneg	q25	Path7	+	3	True	159300000	161000000	gneg	0	Path7 : 3	3	q25	gneg
Path7 : 3	160979215	167879215	q26.1	gpos100	q26	Path7	+	3	True	161000000	167900000	gneg	0	Path7 : 3	3	q26.1	gpos100
Path7 : 3	167879215	171179215	q26.2	gneg	q26	Path7	+	3	True	167900000	171200000	gneg	0	Path7 : 3	3	q26.2	gneg
Path7 : 3	171179215	182979215	q26.33	gpos75	q26	Path7	+	3	True	179300000	183000000	gneg	0	Path7 : 3	3	q26.3	gpos100
Path7 : 3	182979215	188179215	q27.3	gneg	q27	Path7	+	3	True	186300000	188200000	gneg	0	Path7 : 3	3	q27	gneg
Path7 : 3	188179215	192579215	q28	gpos75	q28	Path7	+	3	True	188200000	192600000	gpos75	0	Path7 : 3	3	q28	gpos50
Path7 : 3	192579215	198196766	q29	gneg	q29	Path7	+	3	True	195520683	198217553	gneg	0	Path7 : 3	3	q29	gneg
Path11 : 4	1	11285426	p16.1	gneg	p16	Path11	+	4	True	6000000	11300000	gneg	0	Path11 : 4	4	p16	gneg
Path11 : 4	11285426	21285426	p15.31	gpos75	p15	Path11	+	4	True	17700000	21300000	gneg	0	Path11 : 4	4	p15.3	gpos100
Path11 : 4	21285426	27685426	p15.2	gneg	p15	Path11	+	4	True	21300000	27700000	gneg	0	Path11 : 4	4	p15.2	gneg
Path11 : 4	27685426	35785426	p15.1	gpos100	p15	Path11	+	4	True	27700000	35800000	gneg	0	Path11 : 4	4	p15.1	gpos100
Path11 : 4	35785426	41185426	p14	gneg	p14	Path11	+	4	True	35800000	41200000	gneg	0	Path11 : 4	4	p14	gneg
Path11 : 4	41185426	44585426	p13	gpos50	p13	Path11	+	4	True	41200000	44600000	gpos50	0	Path11 : 4	4	p13	gpos75
Path11 : 4	44585426	48185426	p12	gneg	p12	Path11	+	4	True	44600000	48200000	gneg	0	Path11 : 4	4	p12	gneg
Path11 : 4	48185426	49985426	p11	acen	p11	Path11	+	4	True	48200000	50000000	acen	0	Path11 : 4	4	p11	acen
Path11 : 4	49985426	51785426	q11	acen	q11	Path11	+	4	True	50000000	51800000	acen	0	Path11 : 4	4	q11	acen
Path11 : 4	51785426	58485426	q12	gneg	q12	Path11	+	4	True	51800000	58500000	gneg	0	Path11 : 4	4	q12	gneg
Path11 : 4	58485426	75285426	q13.3	gpos75	q13	Path11	+	4	True	69400000	75300000	gpos100	0	Path11 : 4	4	q13	gpos100
Path11 : 4	75285426	87085426	q21.3	gneg	q21	Path11	+	4	True	86000000	87100000	gneg	0	Path11 : 4	4	q21	gneg
Path11 : 4	87085426	97882040	q22.3	gpos75	q22	Path11	+	4	True	94200000	97900000	gpos75	0	Path11 : 4	4	q22	gpos100
Path11 : 4	97882040	100082040	q23	gneg	q23	Path11	+	4	True	97900000	100100000	gneg	0	Path11 : 4	4	q23	gneg
Path11 : 4	100082040	106682040	q24	gpos50	q24	Path11	+	4	True	100100000	106700000	gpos50	0	Path11 : 4	4	q24	gpos75
Path11 : 4	106682040	113182040	q25	gneg	q25	Path11	+	4	True	106700000	113200000	gneg	0	Path11 : 4	4	q25	gneg
Path11 : 4	113182040	119882040	q26	gpos75	q26	Path11	+	4	True	113200000	119900000	gpos75	0	Path11 : 4	4	q26	gpos100
Path11 : 4	119882040	122782040	q27	gneg	q27	Path11	+	4	True	119900000	122800000	gneg	0	Path11 : 4	4	q27	gneg
Path11 : 4	122782040	138482040	q28.3	gpos100	q28	Path11	+	4	True	130100000	138500000	gpos50	0	Path11 : 4	4	q28	gpos100
Path11 : 4	138482040	140582040	q31.1	gneg	q31	Path11	+	4	True	138500000	140600000	gneg	0	Path11 : 4	4	q31.1	gneg
Path11 : 4	140582040	150182040	q31.23	gpos25	q31	Path11	+	4	True	147500000	150200000	gneg	0	Path11 : 4	4	q31.2	gpos25
Path11 : 4	150182040	154582040	q31.3	gneg	q31	Path11	+	4	True	150200000	154600000	gneg	0	Path11 : 4	4	q31.3	gneg
Path11 : 4	154582040	169182040	q32.3	gpos100	q32	Path11	+	4	True	163600000	169200000	gpos100	0	Path11 : 4	4	q32	gpos100
Path11 : 4	169182040	170982040	q33	gneg	q33	Path11	+	4	True	169200000	171000000	gneg	0	Path11 : 4	4	q33	gneg
Path11 : 4	170982040	182282040	q34.3	gpos100	q34	Path11	+	4	True	176600000	182300000	gpos75	0	Path11 : 4	4	q34	gpos100
Path11 : 4	182282040	190178514	q35.2	gpos25	q35	Path11	+	4	True	186200000	190196474	gneg	0	Path11 : 4	4	q35	gneg
Path12 : 4	1	11285426	p16.3	gneg	p16	Path12	-	4	True	14575	4500000	gneg	0	Path12 : 4	4	p16	gneg
Path12 : 4	11285426	21285426	p15.33	gpos50	p15	Path12	-	4	True	11300000	15000000	gneg	0	Path12 : 4	4	p15.3	gpos100
Path12 : 4	21285426	27685426	p15.2	gneg	p15	Path12	-	4	True	21300000	27700000	gneg	0	Path12 : 4	4	p15.2	gneg
Path12 : 4	27685426	35785426	p15.1	gpos100	p15	Path12	-	4	True	27700000	35800000	gneg	0	Path12 : 4	4	p15.1	gpos100
Path12 : 4	35785426	41185426	p14	gneg	p14	Path12	-	4	True	35800000	41200000	gneg	0	Path12 : 4	4	p14	gneg
Path12 : 4	41185426	44585426	p13	gpos50	p13	Path12	-	4	True	41200000	44600000	gpos50	0	Path12 : 4	4	p13	gpos75
Path12 : 4	44585426	48185426	p12	gneg	p12	Path12	-	4	True	44600000	48200000	gneg	0	Path12 : 4	4	p12	gneg
Path12 : 4	48185426	49985426	p11	acen	p11	Path12	-	4	True	48200000	50000000	acen	0	Path12 : 4	4	p11	acen
Path12 : 4	49985426	51785426	q11	acen	q11	Path12	-	4	True	50000000	51800000	acen	0	Path12 : 4	4	q11	acen
Path12 : 4	51785426	58485426	q12	gneg	q12	Path12	-	4	True	51800000	58500000	gneg	0	Path12 : 4	4	q12	gneg
Path12 : 4	58485426	75285426	q13.1	gpos100	q13	Path12	-	4	True	58500000	65500000	gpos75	0	Path12 : 4	4	q13	gpos100
Path12 : 4	75285426	87085426	q21.1	gneg	q21	Path12	-	4	True	75300000	78000000	gneg	0	Path12 : 4	4	q21	gneg
Path12 : 4	87085426	98558908	q22.1	gpos75	q22	Path12	-	4	True	87100000	91680815	gpos75	0	Path12 : 4	4	q22	gpos100
Path12 : 4	98558908	100758908	q23	gneg	q23	Path12	-	4	True	97900000	100100000	gneg	0	Path12 : 4	4	q23	gneg
Path12 : 4	100758908	107358908	q24	gpos50	q24	Path12	-	4	True	100100000	106700000	gpos50	0	Path12 : 4	4	q24	gpos75
Path12 : 4	107358908	113858908	q25	gneg	q25	Path12	-	4	True	106700000	113200000	gneg	0	Path12 : 4	4	q25	gneg
Path12 : 4	113858908	120558908	q26	gpos75	q26	Path12	-	4	True	113200000	119900000	gpos75	0	Path12 : 4	4	q26	gpos100
Path12 : 4	120558908	123458908	q27	gneg	q27	Path12	-	4	True	119900000	122800000	gneg	0	Path12 : 4	4	q27	gneg
Path12 : 4	123458908	139158908	q28.1	gpos50	q28	Path12	-	4	True	122800000	127900000	gpos100	0	Path12 : 4	4	q28	gpos100
Path12 : 4	139158908	141258908	q31.1	gneg	q31	Path12	-	4	True	138500000	140600000	gneg	0	Path12 : 4	4	q31.1	gneg
Path12 : 4	141258908	150858908	q31.21	gpos25	q31	Path12	-	4	True	140600000	145900000	gneg	0	Path12 : 4	4	q31.2	gpos25
Path12 : 4	150858908	155258908	q31.3	gneg	q31	Path12	-	4	True	150200000	154600000	gneg	0	Path12 : 4	4	q31.3	gneg
Path12 : 4	155258908	169858908	q32.1	gpos100	q32	Path12	-	4	True	154600000	160800000	gpos100	0	Path12 : 4	4	q32	gpos100
Path12 : 4	169858908	171658908	q33	gneg	q33	Path12	-	4	True	169200000	171000000	gneg	0	Path12 : 4	4	q33	gneg
Path12 : 4	171658908	182958908	q34.1	gpos75	q34	Path12	-	4	True	171000000	175400000	gpos100	0	Path12 : 4	4	q34	gpos100
Path12 : 4	182958908	190855382	q35.1	gneg	q35	Path12	-	4	True	182300000	186200000	gpos25	0	Path12 : 4	4	q35	gneg
Path13 : 5	1	9880077	p15.31	gneg	p15	Path13	+	5	True	6300000	9900000	gneg	0	Path13 : 5	5	p15.3	gneg
Path13 : 5	9880077	14980077	p15.2	gpos50	p15	Path13	+	5	True	9900000	15000000	gneg	0	Path13 : 5	5	p15.2	gpos75
Path13 : 5	14980077	18380077	p15.1	gneg	p15	Path13	+	5	True	15000000	18400000	gneg	0	Path13 : 5	5	p15.1	gneg
Path13 : 5	18380077	28868906	p14.1	gpos100	p14	Path13	+	5	True	25168766	28900000	gpos100	0	Path13 : 5	5	p14	gpos100
Path13 : 5	28868906	42468906	p13.1	gneg	p13	Path13	+	5	True	38400000	42500000	gneg	0	Path13 : 5	5	p13	gneg
Path13 : 5	42468906	46068906	p12	gpos50	p12	Path13	+	5	True	42500000	46100000	gpos50	0	Path13 : 5	5	p12	gpos50
Path13 : 5	46068906	48768906	p11	acen	p11	Path13	+	5	True	46100000	48800000	acen	0	Path13 : 5	5	p11	acen
Path13 : 5	48768906	51368906	q11.1	acen	q11	Path13	+	5	True	48800000	51400000	acen	0	Path13 : 5	5	q11.1	acen
Path13 : 5	51368906	59568906	q11.2	gneg	q11	Path13	+	5	True	51400000	59600000	acen	0	Path13 : 5	5	q11.2	gneg
Path13 : 5	59568906	67368905	q12.3	gpos75	q12	Path13	+	5	True	63900000	67400000	gpos75	0	Path13 : 5	5	q12	gpos75
Path13 : 5	67368905	77568905	q13.3	gneg	q13	Path13	+	5	True	74000000	77600000	gneg	0	Path13 : 5	5	q13	gneg
Path13 : 5	77568905	92968905	q14.3	gpos100	q14	Path13	+	5	True	83500000	93000000	gpos50	0	Path13 : 5	5	q14	gpos100
Path13 : 5	92968905	98868905	q15	gneg	q15	Path13	+	5	True	93000000	98900000	gneg	0	Path13 : 5	5	q15	gneg
Path13 : 5	98868905	110168905	q21.3	gpos100	q21	Path13	+	5	True	105100000	110200000	gpos100	0	Path13 : 5	5	q21	gpos100
Path13 : 5	110168905	115868905	q22.3	gneg	q22	Path13	+	5	True	113800000	115900000	gneg	0	Path13 : 5	5	q22	gneg
Path13 : 5	115868905	131168905	q23.3	gpos100	q23	Path13	+	5	True	127900000	131200000	gpos100	0	Path13 : 5	5	q23	gpos100
Path13 : 5	131168905	145068905	q31.3	gneg	q31	Path13	+	5	True	140100000	145100000	gneg	0	Path13 : 5	5	q31	gneg
Path13 : 5	145068905	150368905	q32	gpos75	q32	Path13	+	5	True	145100000	150400000	gpos75	0	Path13 : 5	5	q32	gpos25
Path13 : 5	150368905	160468905	q33.3	gneg	q33	Path13	+	5	True	156300000	160500000	gneg	0	Path13 : 5	5	q33	gneg
Path13 : 5	160468905	168968905	q34	gpos100	q34	Path13	+	5	True	160500000	169000000	gpos100	0	Path13 : 5	5	q34	gpos100
Path13 : 5	168968905	181435256	q35.3	gneg	q35	Path13	+	5	True	177100000	181466351	gneg	0	Path13 : 5	5	q35	gneg
Path16 : der(5)t(5;7)	1	9880077	p15.33	gneg	p15	Path16	-	5	True	19924	4400000	gneg	0	Path16 : (5;7)	5	p15.3	gneg
Path16 : der(5)t(5;7)	9880077	14980077	p15.2	gpos50	p15	Path16	-	5	True	9900000	15000000	gneg	0	Path16 : (5;7)	5	p15.2	gpos75
Path16 : der(5)t(5;7)	14980077	18380077	p15.1	gneg	p15	Path16	-	5	True	15000000	18400000	gneg	0	Path16 : (5;7)	5	p15.1	gneg
Path16 : der(5)t(5;7)	18380077	29875075	p14.3	gpos100	p14	Path16	-	5	True	18400000	23300000	gpos100	0	Path16 : (5;7)	5	p14	gpos100
Path16 : der(5)t(5;7)	29875075	43475075	p13.3	gneg	p13	Path16	-	5	True	28900000	33800000	gneg	0	Path16 : (5;7)	5	p13	gneg
Path16 : der(5)t(5;7)	43475075	47075075	p12	gpos50	p12	Path16	-	5	True	42500000	46100000	gpos50	0	Path16 : (5;7)	5	p12	gpos50
Path16 : der(5)t(5;7)	47075075	49775075	p11	acen	p11	Path16	-	5	True	46100000	48800000	acen	0	Path16 : (5;7)	5	p11	acen
Path16 : der(5)t(5;7)	49775075	52375075	q11.1	acen	q11	Path16	-	5	True	48800000	51400000	acen	0	Path16 : (5;7)	5	q11.1	acen
Path16 : der(5)t(5;7)	52375075	60575075	q11.2	gneg	q11	Path16	-	5	True	51400000	59600000	acen	0	Path16 : (5;7)	5	q11.2	gneg
Path16 : der(5)t(5;7)	60575075	61158782	q12.1	gpos75	q12	Path16	-	5	True	59600000	60183707	gpos75	0	Path16 : (5;7)	5	q12	gpos75
Path16 : der(5)t(5;7)	61158782	63704811	q32.2	gpos25	q32	Path16	-	7	True	130353970	130800000	gneg	0	Path16 : (5;7)	5	q32	gneg
Path16 : der(5)t(5;7)	63704811	69304811	q33	gpos50	q33	Path16	-	7	True	132900000	138500000	gpos50	0	Path16 : (5;7)	5	q33	gpos75
Path16 : der(5)t(5;7)	69304811	74204811	q34	gneg	q34	Path16	-	7	True	138500000	143400000	gneg	0	Path16 : (5;7)	5	q34	gneg
Path16 : der(5)t(5;7)	74204811	79004811	q35	gpos75	q35	Path16	-	7	True	143400000	148200000	gpos75	0	Path16 : (5;7)	5	q35	gpos100
Path16 : der(5)t(5;7)	79004811	90139795	q36.1	gneg	q36	Path16	-	7	True	148200000	152800000	gneg	0	Path16 : (5;7)	5	q36	gneg
Path17 : 6	1	7100001	p25.1	gneg	p25	Path17	+	6	False	4200000	7100000	gneg	0	Path17 : 6	6	p25	gneg
Path17 : 6	7100001	13400001	p24.1	gpos25	p24	Path17	+	6	False	11600000	13400000	gpos50	0	Path17 : 6	6	p24	gpos50
Path17 : 6	13400001	15200001	p23	gneg	p23	Path17	+	6	False	13400000	15200000	gneg	0	Path17 : 6	6	p23	gneg
Path17 : 6	15200001	30500001	p22.1	gpos50	p22	Path17	+	6	False	27100000	30500000	gpos75	0	Path17 : 6	6	p22	gpos75
Path17 : 6	30500001	36600001	p21.31	gneg	p21	Path17	+	6	False	33500000	36600000	gneg	0	Path17 : 6	6	p21.3	gneg
Path17 : 6	36600001	40500001	p21.2	gpos25	p21	Path17	+	6	False	36600000	40500000	gneg	0	Path17 : 6	6	p21.2	gpos25
Path17 : 6	40500001	46200001	p21.1	gneg	p21	Path17	+	6	False	40500000	46200000	gneg	0	Path17 : 6	6	p21.1	gneg
Path17 : 6	46200001	57200001	p12.1	gpos100	p12	Path17	+	6	False	53000000	57200000	gpos100	0	Path17 : 6	6	p12	gpos75
Path17 : 6	57200001	58500001	p11.2	gneg	p11	Path17	+	6	False	57200000	58500000	acen	0	Path17 : 6	6	p11.2	gneg
Path17 : 6	58500001	59800001	p11.1	acen	p11	Path17	+	6	False	58500000	59800000	acen	0	Path17 : 6	6	p11.1	acen
Path17 : 6	59800001	62700001	q11.2	gneg	q11	Path17	+	6	False	62600000	62700000	acen	0	Path17 : 6	6	q11	acen
Path17 : 6	62700001	69200001	q12	gpos100	q12	Path17	+	6	False	62700000	69200000	gpos100	0	Path17 : 6	6	q12	gpos75
Path17 : 6	69200001	75200001	q13	gneg	q13	Path17	+	6	False	69200000	75200000	gneg	0	Path17 : 6	6	q13	gneg
Path17 : 6	75200001	87300001	q14.3	gpos50	q14	Path17	+	6	False	84200000	87300000	gpos50	0	Path17 : 6	6	q14	gpos75
Path17 : 6	87300001	92500001	q15	gneg	q15	Path17	+	6	False	87300000	92500000	gneg	0	Path17 : 6	6	q15	gneg
Path17 : 6	92500001	105000001	q16.3	gpos100	q16	Path17	+	6	False	100000000	105000000	gpos100	0	Path17 : 6	6	q16	gpos100
Path17 : 6	105000001	114200001	q21	gneg	q21	Path17	+	6	False	105000000	114200000	gneg	0	Path17 : 6	6	q21	gneg
Path17 : 6	114200001	130000001	q22.33	gpos75	q22	Path17	+	6	False	126800000	130000000	gpos75	0	Path17 : 6	6	q22	gpos100
Path17 : 6	130000001	138300001	q23.3	gneg	q23	Path17	+	6	False	134700000	138300000	gneg	0	Path17 : 6	6	q23	gneg
Path17 : 6	138300001	148500001	q24.3	gpos75	q24	Path17	+	6	False	145100000	148500000	gpos75	0	Path17 : 6	6	q24	gpos100
Path17 : 6	148500001	160600001	q25.3	gneg	q25	Path17	+	6	False	155200000	160600000	gneg	0	Path17 : 6	6	q25	gneg
Path17 : 6	160600001	164100001	q26	gpos50	q26	Path17	+	6	False	160600000	164100000	gpos50	0	Path17 : 6	6	q26	gpos100
Path17 : 6	164100001	170739898	q27	gneg	q27	Path17	+	6	False	164100000	170739897	gneg	0	Path17 : 6	6	q27	gneg
Path18 : 6	1	7100001	p25.3	gneg	p25	Path18	-	6	True	0	2300000	gneg	0	Path18 : 6	6	p25	gneg
Path18 : 6	7100001	13400001	p24.3	gpos50	p24	Path18	-	6	True	7100000	10600000	gpos25	0	Path18 : 6	6	p24	gpos50
Path18 : 6	13400001	15200001	p23	gneg	p23	Path18	-	6	True	13400000	15200000	gneg	0	Path18 : 6	6	p23	gneg
Path18 : 6	15200001	30500001	p22.3	gpos75	p22	Path18	-	6	True	15200000	25200000	gpos50	0	Path18 : 6	6	p22	gpos75
Path18 : 6	30500001	36600001	p21.33	gneg	p21	Path18	-	6	True	30500000	32100000	gneg	0	Path18 : 6	6	p21.3	gneg
Path18 : 6	36600001	40500001	p21.2	gpos25	p21	Path18	-	6	True	36600000	40500000	gneg	0	Path18 : 6	6	p21.2	gpos25
Path18 : 6	40500001	46200001	p21.1	gneg	p21	Path18	-	6	True	40500000	46200000	gneg	0	Path18 : 6	6	p21.1	gneg
Path18 : 6	46200001	57200001	p12.3	gpos100	p12	Path18	-	6	True	46200000	51800000	gpos100	0	Path18 : 6	6	p12	gpos75
Path18 : 6	57200001	58500001	p11.2	gneg	p11	Path18	-	6	True	57200000	58500000	acen	0	Path18 : 6	6	p11.2	gneg
Path18 : 6	58500001	59800001	p11.1	acen	p11	Path18	-	6	True	58500000	59800000	acen	0	Path18 : 6	6	p11.1	acen
Path18 : 6	59800001	62700001	q11.1	acen	q11	Path18	-	6	True	59800000	62600000	acen	0	Path18 : 6	6	q11	acen
Path18 : 6	62700001	69200001	q12	gpos100	q12	Path18	-	6	True	62700000	69200000	gpos100	0	Path18 : 6	6	q12	gpos75
Path18 : 6	69200001	75200001	q13	gneg	q13	Path18	-	6	True	69200000	75200000	gneg	0	Path18 : 6	6	q13	gneg
Path18 : 6	75200001	87300001	q14.1	gpos50	q14	Path18	-	6	True	75200000	83200000	gpos50	0	Path18 : 6	6	q14	gpos75
Path18 : 6	87300001	92500001	q15	gneg	q15	Path18	-	6	True	87300000	92500000	gneg	0	Path18 : 6	6	q15	gneg
Path18 : 6	92500001	105000001	q16.1	gpos100	q16	Path18	-	6	True	92500000	98900000	gpos100	0	Path18 : 6	6	q16	gpos100
Path18 : 6	105000001	114200001	q21	gneg	q21	Path18	-	6	True	105000000	114200000	gneg	0	Path18 : 6	6	q21	gneg
Path18 : 6	114200001	130000001	q22.1	gpos75	q22	Path18	-	6	True	114200000	117900000	gpos75	0	Path18 : 6	6	q22	gpos100
Path18 : 6	130000001	138300001	q23.1	gneg	q23	Path18	-	6	True	130000000	130900000	gneg	0	Path18 : 6	6	q23	gneg
Path18 : 6	138300001	148500001	q24.1	gpos75	q24	Path18	-	6	True	138300000	142200000	gpos75	0	Path18 : 6	6	q24	gpos100
Path18 : 6	148500001	160600001	q25.1	gneg	q25	Path18	-	6	True	148500000	152100000	gneg	0	Path18 : 6	6	q25	gneg
Path18 : 6	160600001	164100001	q26	gpos50	q26	Path18	-	6	True	160600000	164100000	gpos50	0	Path18 : 6	6	q26	gpos100
Path18 : 6	164100001	170739898	q27	gneg	q27	Path18	-	6	False	164100000	170739897	gneg	0	Path18 : 6	6	q27	gneg
Path14 : der(7)t(5;7)	1	7200001	p22.3	gneg	p22	Path14	-	7	True	0	2800000	gneg	0	Path14 : (7;5)	7	p22	gneg
Path14 : der(7)t(5;7)	7200001	20900001	p21.3	gpos100	p21	Path14	-	7	True	7200000	13700000	gpos100	0	Path14 : (7;5)	7	p21	gpos100
Path14 : der(7)t(5;7)	20900001	28800001	p15.3	gneg	p15	Path14	-	7	True	20900000	25500000	gneg	0	Path14 : (7;5)	7	p15	gneg
Path14 : der(7)t(5;7)	28800001	43300001	p14.3	gpos75	p14	Path14	-	7	True	28800000	34900000	gpos75	0	Path14 : (7;5)	7	p14	gpos75
Path14 : der(7)t(5;7)	43300001	45400001	p13	gneg	p13	Path14	-	7	True	43300000	45400000	gneg	0	Path14 : (7;5)	7	p13	gneg
Path14 : der(7)t(5;7)	45400001	53900001	p12.3	gpos75	p12	Path14	-	7	True	45400000	49000000	gpos75	0	Path14 : (7;5)	7	p12	gpos75
Path14 : der(7)t(5;7)	53900001	58100001	p11.2	gneg	p11	Path14	-	7	True	53900000	58100000	acen	0	Path14 : (7;5)	7	p11.2	gneg
Path14 : der(7)t(5;7)	58100001	60100001	p11.1	acen	p11	Path14	-	7	True	58100000	60100000	acen	0	Path14 : (7;5)	7	p11.1	acen
Path14 : der(7)t(5;7)	60100001	62100001	q11.1	acen	q11	Path14	-	7	True	60100000	62100000	acen	0	Path14 : (7;5)	7	q11.1	acen
Path14 : der(7)t(5;7)	62100001	77900001	q11.21	gneg	q11	Path14	-	7	True	62100000	67500000	acen	0	Path14 : (7;5)	7	q11.2	gneg
Path14 : der(7)t(5;7)	77900001	98400001	q21.11	gpos100	q21	Path14	-	7	True	77900000	86700000	gpos75	0	Path14 : (7;5)	7	q21	gpos100
Path14 : der(7)t(5;7)	98400001	107800001	q22.1	gneg	q22	Path14	-	7	True	98400000	104200000	gneg	0	Path14 : (7;5)	7	q22	gneg
Path14 : der(7)t(5;7)	107800001	127500001	q31.1	gpos75	q31	Path14	-	7	True	107800000	115000000	gpos75	0	Path14 : (7;5)	7	q31	gpos100
Path14 : der(7)t(5;7)	127500001	131830570	q32.1	gneg	q32	Path14	-	7	True	127500000	129600000	gneg	0	Path14 : (7;5)	7	q32	gneg
Path14 : der(7)t(5;7)	131830570	139046862	q12.1	gpos75	q12	Path14	-	5	True	60183708	63600000	gpos75	0	Path14 : (7;5)	7	q12	gpos75
Path14 : der(7)t(5;7)	139046862	149246862	q13.1	gneg	q13	Path14	-	5	True	67400000	69100000	gneg	0	Path14 : (7;5)	7	q13	gneg
Path14 : der(7)t(5;7)	149246862	164646862	q14.1	gpos50	q14	Path14	-	5	True	77600000	82100000	gpos100	0	Path14 : (7;5)	7	q14	gpos100
Path14 : der(7)t(5;7)	164646862	170546862	q15	gneg	q15	Path14	-	5	True	93000000	98900000	gneg	0	Path14 : (7;5)	7	q15	gneg
Path14 : der(7)t(5;7)	170546862	181846862	q21.1	gpos100	q21	Path14	-	5	True	98900000	103400000	gpos100	0	Path14 : (7;5)	7	q21	gpos100
Path14 : der(7)t(5;7)	181846862	187546862	q22.1	gneg	q22	Path14	-	5	True	110200000	112200000	gneg	0	Path14 : (7;5)	7	q22	gneg
Path14 : der(7)t(5;7)	187546862	202846862	q23.1	gpos100	q23	Path14	-	5	True	115900000	122100000	gpos100	0	Path14 : (7;5)	7	q23	gpos100
Path14 : der(7)t(5;7)	202846862	216746862	q31.1	gneg	q31	Path14	-	5	True	131200000	136900000	gneg	0	Path14 : (7;5)	7	q31	gneg
Path14 : der(7)t(5;7)	216746862	222046862	q32	gpos75	q32	Path14	-	5	True	145100000	150400000	gpos75	0	Path14 : (7;5)	7	q32	gpos25
Path14 : der(7)t(5;7)	222046862	232146862	q33.1	gneg	q33	Path14	-	5	True	150400000	153300000	gneg	0	Path14 : (7;5)	7	q33	gneg
Path14 : der(7)t(5;7)	232146862	240646862	q34	gpos100	q34	Path14	-	5	True	160500000	169000000	gpos100	0	Path14 : (7;5)	7	q34	gpos100
Path14 : der(7)t(5;7)	240646862	253113213	q35.1	gneg	q35	Path14	-	5	True	169000000	173300000	gneg	0	Path14 : (7;5)	7	q35	gneg
Path15 : 7	1	7200001	p22.1	gneg	p22	Path15	+	7	False	4500000	7200000	gneg	0	Path15 : 7	7	p22	gneg
Path15 : 7	7200001	20900001	p21.1	gpos100	p21	Path15	+	7	False	16500000	20900000	gpos100	0	Path15 : 7	7	p21	gpos100
Path15 : 7	20900001	28800001	p15.1	gneg	p15	Path15	+	7	False	27900000	28800000	gneg	0	Path15 : 7	7	p15	gneg
Path15 : 7	28800001	43300001	p14.1	gpos75	p14	Path15	+	7	False	37100000	43300000	gpos75	0	Path15 : 7	7	p14	gpos75
Path15 : 7	43300001	45400001	p13	gneg	p13	Path15	+	7	False	43300000	45400000	gneg	0	Path15 : 7	7	p13	gneg
Path15 : 7	45400001	53900001	p12.1	gpos75	p12	Path15	+	7	False	50500000	53900000	gpos75	0	Path15 : 7	7	p12	gpos75
Path15 : 7	53900001	58100001	p11.2	gneg	p11	Path15	+	7	False	53900000	58100000	acen	0	Path15 : 7	7	p11.2	gneg
Path15 : 7	58100001	60100001	p11.1	acen	p11	Path15	+	7	False	58100000	60100000	acen	0	Path15 : 7	7	p11.1	acen
Path15 : 7	60100001	62100001	q11.1	acen	q11	Path15	+	7	False	60100000	62100000	acen	0	Path15 : 7	7	q11.1	acen
Path15 : 7	62100001	77900001	q11.23	gneg	q11	Path15	+	7	False	72700000	77900000	acen	0	Path15 : 7	7	q11.2	gneg
Path15 : 7	77900001	98400001	q21.3	gpos75	q21	Path15	+	7	False	93300000	98400000	gneg	0	Path15 : 7	7	q21	gpos100
Path15 : 7	98400001	107800001	q22.3	gneg	q22	Path15	+	7	False	104900000	107800000	gneg	0	Path15 : 7	7	q22	gneg
Path15 : 7	107800001	127500001	q31.33	gpos75	q31	Path15	+	7	False	124100000	127500000	gpos75	0	Path15 : 7	7	q31	gpos100
Path15 : 7	127500001	132899999	q32.3	gneg	q32	Path15	+	7	True	131830571	132900000	gneg	0	Path15 : 7	7	q32	gneg
Path15 : 7	132899999	138499999	q33	gpos50	q33	Path15	+	7	True	132900000	138500000	gpos50	0	Path15 : 7	7	q33	gpos75
Path15 : 7	138499999	143399999	q34	gneg	q34	Path15	+	7	True	138500000	143400000	gneg	0	Path15 : 7	7	q34	gneg
Path15 : 7	143399999	148199999	q35	gpos75	q35	Path15	+	7	True	143400000	148200000	gpos75	0	Path15 : 7	7	q35	gpos100
Path15 : 7	148199999	159334983	q36.3	gneg	q36	Path15	+	7	True	155200000	159334984	gneg	0	Path15 : 7	7	q36	gneg
Path19 : 8	1	12800001	p23.1	gneg	p23	Path19	+	8	False	6300000	12800000	gneg	0	Path19 : 8	8	p23	gneg
Path19 : 8	12800001	19200001	p22	gpos100	p22	Path19	+	8	False	12800000	19200000	gpos100	0	Path19 : 8	8	p22	gpos100
Path19 : 8	19200001	29000001	p21.1	gneg	p21	Path19	+	8	False	27500000	29000000	gneg	0	Path19 : 8	8	p21	gneg
Path19 : 8	29000001	36700001	p12	gpos75	p12	Path19	+	8	False	29000000	36700000	gpos75	0	Path19 : 8	8	p12	gpos75
Path19 : 8	36700001	43200001	p11.21	gneg	p11	Path19	+	8	False	39900000	43200000	acen	0	Path19 : 8	8	p11.2	gneg
Path19 : 8	43200001	45200001	p11.1	acen	p11	Path19	+	8	False	43200000	45200000	acen	0	Path19 : 8	8	p11.1	acen
Path19 : 8	45200001	47200001	q11.1	acen	q11	Path19	+	8	False	45200000	47200000	acen	0	Path19 : 8	8	q11.1	acen
