chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path8 : 4	21300001	27700001	p15.2	gneg	p15	Path8	-	4	True	21300000	27700000	gneg	0	Path8 : 4	4	p15.2	gneg
Path8 : 4	27700001	35800001	p15.1	gpos100	p15	Path8	-	4	True	27700000	35800000	gneg	0	Path8 : 4	4	p15.1	gpos100
Path8 : 4	35800001	41200001	p14	gneg	p14	Path8	-	4	True	35800000	41200000	gneg	0	Path8 : 4	4	p14	gneg
Path8 : 4	41200001	44600001	p13	gpos50	p13	Path8	-	4	True	41200000	44600000	gpos50	0	Path8 : 4	4	p13	gpos75
Path8 : 4	44600001	48200001	p12	gneg	p12	Path8	-	4	True	44600000	48200000	gneg	0	Path8 : 4	4	p12	gneg
Path8 : 4	48200001	50000001	p11	acen	p11	Path8	-	4	True	48200000	50000000	acen	0	Path8 : 4	4	p11	acen
Path8 : 4	50000001	51800001	q11	acen	q11	Path8	-	4	True	50000000	51800000	acen	0	Path8 : 4	4	q11	acen
Path8 : 4	51800001	58500001	q12	gneg	q12	Path8	-	4	True	51800000	58500000	gneg	0	Path8 : 4	4	q12	gneg
Path8 : 4	58500001	75300001	q13.1	gpos100	q13	Path8	-	4	True	58500000	65500000	gpos75	0	Path8 : 4	4	q13	gpos100
Path8 : 4	75300001	87100001	q21.1	gneg	q21	Path8	-	4	True	75300000	78000000	gneg	0	Path8 : 4	4	q21	gneg
Path8 : 4	87100001	97900001	q22.1	gpos75	q22	Path8	-	4	True	87100000	92800000	gpos75	0	Path8 : 4	4	q22	gpos100
Path8 : 4	97900001	100100001	q23	gneg	q23	Path8	-	4	True	97900000	100100000	gneg	0	Path8 : 4	4	q23	gneg
Path8 : 4	100100001	106700001	q24	gpos50	q24	Path8	-	4	True	100100000	106700000	gpos50	0	Path8 : 4	4	q24	gpos75
Path8 : 4	106700001	113200001	q25	gneg	q25	Path8	-	4	True	106700000	113200000	gneg	0	Path8 : 4	4	q25	gneg
Path8 : 4	113200001	119900001	q26	gpos75	q26	Path8	-	4	True	113200000	119900000	gpos75	0	Path8 : 4	4	q26	gpos100
Path8 : 4	119900001	122800001	q27	gneg	q27	Path8	-	4	True	119900000	122800000	gneg	0	Path8 : 4	4	q27	gneg
Path8 : 4	122800001	138500001	q28.1	gpos50	q28	Path8	-	4	True	122800000	127900000	gpos100	0	Path8 : 4	4	q28	gpos100
Path8 : 4	138500001	140600001	q31.1	gneg	q31	Path8	-	4	True	138500000	140600000	gneg	0	Path8 : 4	4	q31.1	gneg
Path8 : 4	140600001	150200001	q31.21	gpos25	q31	Path8	-	4	True	140600000	145900000	gneg	0	Path8 : 4	4	q31.2	gpos25
Path8 : 4	150200001	154600001	q31.3	gneg	q31	Path8	-	4	True	150200000	154600000	gneg	0	Path8 : 4	4	q31.3	gneg
Path8 : 4	154600001	169200001	q32.1	gpos100	q32	Path8	-	4	True	154600000	160800000	gpos100	0	Path8 : 4	4	q32	gpos100
Path8 : 4	169200001	171000001	q33	gneg	q33	Path8	-	4	True	169200000	171000000	gneg	0	Path8 : 4	4	q33	gneg
Path8 : 4	171000001	182300001	q34.1	gpos75	q34	Path8	-	4	True	171000000	175400000	gpos100	0	Path8 : 4	4	q34	gpos100
Path8 : 4	182300001	190202565	q35.1	gneg	q35	Path8	-	4	True	182300000	186200000	gpos25	0	Path8 : 4	4	q35	gneg
Path10 : 5	1	234233	p15.33	gneg	p15	Path10	-	5	True	19924	254156	gneg	0	Path10 : 5	5	p15.3	gneg
Path10 : 5	234233	1924994	q11.1	acen	q11	Path10	-	5	True	49709239	51400000	acen	0	Path10 : 5	5	q11.1	acen
Path10 : 5	1924994	10124994	q11.2	gneg	q11	Path10	-	5	True	51400000	59600000	acen	0	Path10 : 5	5	q11.2	gneg
Path10 : 5	10124994	17924994	q12.1	gpos75	q12	Path10	-	5	True	59600000	63600000	gpos75	0	Path10 : 5	5	q12	gpos75
Path10 : 5	17924994	26947212	q13.1	gneg	q13	Path10	-	5	True	67400000	69100000	gpos50	0	Path10 : 5	5	q13	gneg
Path10 : 5	26947212	37251454	q14.1	gpos50	q14	Path10	-	5	True	77600000	82100000	gpos100	0	Path10 : 5	5	q14	gpos100
Path10 : 5	37251454	41475528	q14.3	gpos100	q14	Path10	+	5	True	87914548	88027017	gpos100	0	Path10 : 5	5	q14	gpos100
Path10 : 5	41475528	46448510	q14.3	gpos100	q14	Path10	-	5	True	88027018	93000000	gpos100	0	Path10 : 5	5	q14	gpos100
Path10 : 5	46448510	52348510	q15	gneg	q15	Path10	-	5	True	93000000	98900000	gneg	0	Path10 : 5	5	q15	gneg
Path10 : 5	52348510	63648510	q21.1	gpos100	q21	Path10	-	5	True	98900000	103400000	gpos100	0	Path10 : 5	5	q21	gpos100
Path10 : 5	63648510	69348510	q22.1	gneg	q22	Path10	-	5	True	110200000	112200000	gneg	0	Path10 : 5	5	q22	gneg
Path10 : 5	69348510	84640184	q23.1	gpos100	q23	Path10	-	5	True	115900000	122100000	gpos100	0	Path10 : 5	5	q23	gpos100
Path10 : 5	84640184	98535067	q31.1	gneg	q31	Path10	-	5	True	131200000	136900000	gneg	0	Path10 : 5	5	q31	gneg
Path10 : 5	98535067	103830649	q32	gpos75	q32	Path10	-	5	True	145100000	149747354	gpos75	0	Path10 : 5	5	q32	gpos25
Path10 : 5	103830649	113926771	q33.1	gneg	q33	Path10	-	5	True	150400000	150632369	gneg	0	Path10 : 5	5	q33	gneg
Path10 : 5	113926771	122426771	q34	gpos100	q34	Path10	-	5	True	160500000	169000000	gpos100	0	Path10 : 5	5	q34	gpos100
Path10 : 5	122426771	134734944	q35.1	gneg	q35	Path10	-	5	True	169000000	173300000	gneg	0	Path10 : 5	5	q35	gneg
Path10 : 5	134734944	134967313	q33.1	gneg	q33	Path10	+	5	True	150400000	150632369	gneg	0	Path10 : 5	5	q33	gneg
Path10 : 5	134967313	140262895	q32	gpos75	q32	Path10	+	5	True	149751772	150400000	gpos75	0	Path10 : 5	5	q32	gpos25
Path10 : 5	140262895	154157778	q31.3	gneg	q31	Path10	+	5	True	143156030	145100000	gneg	0	Path10 : 5	5	q31	gneg
Path10 : 5	154157778	169449452	q23.3	gpos100	q23	Path10	+	5	True	129463303	131200000	gpos100	0	Path10 : 5	5	q23	gpos100
Path10 : 5	169449452	175149452	q22.3	gneg	q22	Path10	+	5	True	113800000	115900000	gneg	0	Path10 : 5	5	q22	gneg
Path10 : 5	175149452	186449452	q21.3	gpos100	q21	Path10	+	5	True	105100000	110200000	gpos100	0	Path10 : 5	5	q21	gpos100
Path10 : 5	186449452	192349452	q15	gneg	q15	Path10	+	5	True	93000000	98900000	gneg	0	Path10 : 5	5	q15	gneg
Path10 : 5	192349452	207739145	q14.3	gpos100	q14	Path10	+	5	True	88027018	93000000	gpos100	0	Path10 : 5	5	q14	gpos100
Path10 : 5	207739145	217930012	q13.3	gneg	q13	Path10	+	5	True	74000000	77600000	gpos50	0	Path10 : 5	5	q13	gneg
Path10 : 5	217930012	225730012	q12.3	gpos75	q12	Path10	+	5	True	63900000	67400000	gpos75	0	Path10 : 5	5	q12	gpos75
Path10 : 5	225730012	233930012	q11.2	gneg	q11	Path10	+	5	True	51400000	59600000	acen	0	Path10 : 5	5	q11.2	gneg
Path10 : 5	233930012	236489288	q11.1	acen	q11	Path10	+	5	True	49709239	51400000	acen	0	Path10 : 5	5	q11.1	acen
Path10 : 5	236489288	239168601	p11	acen	p11	Path10	+	5	True	46421476	48800000	acen	0	Path10 : 5	5	p11	acen
Path10 : 5	239168601	242768601	p12	gpos50	p12	Path10	+	5	True	42500000	46100000	gpos50	0	Path10 : 5	5	p12	gpos50
Path10 : 5	242768601	256368601	p13.1	gneg	p13	Path10	+	5	True	38400000	42500000	gneg	0	Path10 : 5	5	p13	gneg
Path10 : 5	256368601	266868601	p14.1	gpos100	p14	Path10	+	5	True	24600000	28900000	gpos100	0	Path10 : 5	5	p14	gpos100
Path10 : 5	266868601	270268601	p15.1	gneg	p15	Path10	+	5	True	15000000	18400000	gpos50	0	Path10 : 5	5	p15.1	gneg
Path10 : 5	270268601	272539583	p15.2	gpos50	p15	Path10	+	5	True	12729018	15000000	gpos50	0	Path10 : 5	5	p15.2	gpos75
Path10 : 5	272539583	274810565	p15.2	gpos50	p15	Path10	-	5	True	12729018	15000000	gneg	0	Path10 : 5	5	p15.2	gpos75
Path10 : 5	274810565	278210565	p15.1	gneg	p15	Path10	-	5	True	15000000	18400000	gneg	0	Path10 : 5	5	p15.1	gneg
Path10 : 5	278210565	288710565	p14.3	gpos100	p14	Path10	-	5	True	18400000	23300000	gpos100	0	Path10 : 5	5	p14	gpos100
Path10 : 5	288710565	302310565	p13.3	gneg	p13	Path10	-	5	True	28900000	33800000	gneg	0	Path10 : 5	5	p13	gneg
Path10 : 5	302310565	305910565	p12	gpos50	p12	Path10	-	5	True	42500000	46100000	gpos50	0	Path10 : 5	5	p12	gpos50
Path10 : 5	305910565	308589878	p11	acen	p11	Path10	-	5	True	46100000	46400789	acen	0	Path10 : 5	5	p11	acen
Path10 : 5	308589878	311149154	q11.1	acen	q11	Path10	-	5	True	48800000	49668515	acen	0	Path10 : 5	5	q11.1	acen
Path10 : 5	311149154	319349154	q11.2	gneg	q11	Path10	-	5	True	51400000	59600000	acen	0	Path10 : 5	5	q11.2	gneg
Path10 : 5	319349154	327149154	q12.1	gpos75	q12	Path10	-	5	True	59600000	63600000	gpos75	0	Path10 : 5	5	q12	gpos75
Path10 : 5	327149154	337340021	q13.1	gneg	q13	Path10	-	5	True	67400000	69100000	gpos50	0	Path10 : 5	5	q13	gneg
Path10 : 5	337340021	352729714	q14.1	gpos50	q14	Path10	-	5	True	77600000	82100000	gpos100	0	Path10 : 5	5	q14	gpos100
Path10 : 5	352729714	358629714	q15	gneg	q15	Path10	-	5	True	93000000	98900000	gneg	0	Path10 : 5	5	q15	gneg
Path10 : 5	358629714	369929714	q21.1	gpos100	q21	Path10	-	5	True	98900000	103400000	gpos100	0	Path10 : 5	5	q21	gpos100
Path10 : 5	369929714	375629714	q22.1	gneg	q22	Path10	-	5	True	110200000	112200000	gneg	0	Path10 : 5	5	q22	gneg
Path10 : 5	375629714	390921388	q23.1	gpos100	q23	Path10	-	5	True	115900000	122100000	gpos100	0	Path10 : 5	5	q23	gpos100
Path10 : 5	390921388	404816271	q31.1	gneg	q31	Path10	-	5	True	131200000	136900000	gneg	0	Path10 : 5	5	q31	gneg
Path10 : 5	404816271	410111853	q32	gpos75	q32	Path10	-	5	True	145100000	149747354	gpos75	0	Path10 : 5	5	q32	gpos25
Path10 : 5	410111853	420207975	q33.1	gneg	q33	Path10	-	5	True	150400000	150632369	gneg	0	Path10 : 5	5	q33	gneg
Path10 : 5	420207975	428707975	q34	gpos100	q34	Path10	-	5	True	160500000	169000000	gpos100	0	Path10 : 5	5	q34	gpos100
Path10 : 5	428707975	441159368	q35.1	gneg	q35	Path10	-	5	True	169000000	173300000	gneg	0	Path10 : 5	5	q35	gneg
Path9 : 5	1	9879514	p15.31	gneg	p15	Path9	+	5	True	6300000	9900000	gneg	0	Path9 : 5	5	p15.3	gneg
Path9 : 5	9879514	14975914	p15.2	gpos50	p15	Path9	+	5	True	12729018	15000000	gneg	0	Path9 : 5	5	p15.2	gpos75
Path9 : 5	14975914	18375914	p15.1	gneg	p15	Path9	+	5	True	15000000	18400000	gneg	0	Path9 : 5	5	p15.1	gneg
Path9 : 5	18375914	28875914	p14.1	gpos100	p14	Path9	+	5	True	24600000	28900000	gpos100	0	Path9 : 5	5	p14	gpos100
Path9 : 5	28875914	42475914	p13.1	gneg	p13	Path9	+	5	True	38400000	42500000	gneg	0	Path9 : 5	5	p13	gneg
Path9 : 5	42475914	46075914	p12	gpos50	p12	Path9	+	5	True	42500000	46100000	gpos50	0	Path9 : 5	5	p12	gpos50
Path9 : 5	46075914	48755227	p11	acen	p11	Path9	+	5	True	46421476	48800000	acen	0	Path9 : 5	5	p11	acen
Path9 : 5	48755227	51314503	q11.1	acen	q11	Path9	+	5	True	49709239	51400000	acen	0	Path9 : 5	5	q11.1	acen
Path9 : 5	51314503	59514503	q11.2	gneg	q11	Path9	+	5	True	51400000	59600000	acen	0	Path9 : 5	5	q11.2	gneg
Path9 : 5	59514503	67314503	q12.3	gpos75	q12	Path9	+	5	True	63900000	67400000	gpos75	0	Path9 : 5	5	q12	gpos75
Path9 : 5	67314503	77505370	q13.3	gneg	q13	Path9	+	5	True	74000000	77600000	gpos50	0	Path9 : 5	5	q13	gneg
Path9 : 5	77505370	92895063	q14.3	gpos100	q14	Path9	+	5	True	88027018	93000000	gpos100	0	Path9 : 5	5	q14	gpos100
Path9 : 5	92895063	98795063	q15	gneg	q15	Path9	+	5	True	93000000	98900000	gneg	0	Path9 : 5	5	q15	gneg
Path9 : 5	98795063	110095063	q21.3	gpos100	q21	Path9	+	5	True	105100000	110200000	gpos100	0	Path9 : 5	5	q21	gpos100
Path9 : 5	110095063	115795063	q22.3	gneg	q22	Path9	+	5	True	113800000	115900000	gneg	0	Path9 : 5	5	q22	gneg
Path9 : 5	115795063	131086737	q23.3	gpos100	q23	Path9	+	5	True	129463303	131200000	gpos100	0	Path9 : 5	5	q23	gpos100
Path9 : 5	131086737	144981620	q31.3	gneg	q31	Path9	+	5	True	143156030	145100000	gneg	0	Path9 : 5	5	q31	gneg
Path9 : 5	144981620	150277202	q32	gpos75	q32	Path9	+	5	True	149751772	150400000	gpos75	0	Path9 : 5	5	q32	gpos25
Path9 : 5	150277202	160373324	q33.3	gneg	q33	Path9	+	5	True	156300000	160500000	gneg	0	Path9 : 5	5	q33	gneg
Path9 : 5	160373324	168873324	q34	gpos100	q34	Path9	+	5	True	160500000	169000000	gpos100	0	Path9 : 5	5	q34	gpos100
Path9 : 5	168873324	181324717	q35.3	gneg	q35	Path9	+	5	True	181323131	181466351	gneg	0	Path9 : 5	5	q35	gneg
Path14 : 6	1	7100001	p25.1	gneg	p25	Path14	+	6	False	4200000	7100000	gneg	0	Path14 : 6	6	p25	gneg
Path14 : 6	7100001	13400001	p24.1	gpos25	p24	Path14	+	6	False	11600000	13400000	gpos50	0	Path14 : 6	6	p24	gpos50
Path14 : 6	13400001	15200001	p23	gneg	p23	Path14	+	6	False	13400000	15200000	gneg	0	Path14 : 6	6	p23	gneg
Path14 : 6	15200001	30500001	p22.1	gpos50	p22	Path14	+	6	False	27100000	30500000	gpos75	0	Path14 : 6	6	p22	gpos75
Path14 : 6	30500001	36600001	p21.31	gneg	p21	Path14	+	6	False	33500000	36600000	gneg	0	Path14 : 6	6	p21.3	gneg
Path14 : 6	36600001	40500001	p21.2	gpos25	p21	Path14	+	6	False	36600000	40500000	gneg	0	Path14 : 6	6	p21.2	gpos25
Path14 : 6	40500001	46200000	p21.1	gneg	p21	Path14	+	6	True	40856892	46200000	gneg	0	Path14 : 6	6	p21.1	gneg
Path14 : 6	46200000	57199999	p12.1	gpos100	p12	Path14	+	6	True	53000000	57200000	gpos100	0	Path14 : 6	6	p12	gpos75
Path14 : 6	57199999	58499999	p11.2	gneg	p11	Path14	+	6	True	57200000	58500000	acen	0	Path14 : 6	6	p11.2	gneg
Path14 : 6	58499999	59799999	p11.1	acen	p11	Path14	+	6	True	58500000	59800000	acen	0	Path14 : 6	6	p11.1	acen
Path14 : 6	59799999	62699999	q11.2	gneg	q11	Path14	+	6	True	62600000	62700000	acen	0	Path14 : 6	6	q11	acen
Path14 : 6	62699999	69199999	q12	gpos100	q12	Path14	+	6	True	62700000	69200000	gpos100	0	Path14 : 6	6	q12	gpos75
Path14 : 6	69199999	75199999	q13	gneg	q13	Path14	+	6	True	69200000	75200000	gneg	0	Path14 : 6	6	q13	gneg
Path14 : 6	75199999	87299999	q14.3	gpos50	q14	Path14	+	6	True	84200000	87300000	gpos50	0	Path14 : 6	6	q14	gpos75
Path14 : 6	87299999	92499998	q15	gneg	q15	Path14	+	6	True	90074589	92500000	gneg	0	Path14 : 6	6	q15	gneg
Path14 : 6	92499998	104999997	q16.3	gpos100	q16	Path14	+	6	True	100000000	105000000	gpos100	0	Path14 : 6	6	q16	gpos100
Path14 : 6	104999997	114199997	q21	gneg	q21	Path14	+	6	True	105000000	114200000	gneg	0	Path14 : 6	6	q21	gneg
Path14 : 6	114199997	129999997	q22.33	gpos75	q22	Path14	+	6	True	126800000	130000000	gpos75	0	Path14 : 6	6	q22	gpos100
Path14 : 6	129999997	138299997	q23.3	gneg	q23	Path14	+	6	True	134700000	138300000	gneg	0	Path14 : 6	6	q23	gneg
Path14 : 6	138299997	148499997	q24.3	gpos75	q24	Path14	+	6	True	145100000	148500000	gpos75	0	Path14 : 6	6	q24	gpos100
Path14 : 6	148499997	160599997	q25.3	gneg	q25	Path14	+	6	True	155200000	160600000	gneg	0	Path14 : 6	6	q25	gneg
Path14 : 6	160599997	164099997	q26	gpos50	q26	Path14	+	6	True	160600000	164100000	gpos50	0	Path14 : 6	6	q26	gpos100
Path14 : 6	164099997	170739894	q27	gneg	q27	Path14	+	6	True	164100000	170739897	gneg	0	Path14 : 6	6	q27	gneg
Path16 : der(6)t(6;9)	1	7100001	p25.3	gneg	p25	Path16	-	6	True	0	2300000	gneg	0	Path16 : (6;9)	6	p25	gneg
Path16 : der(6)t(6;9)	7100001	13400001	p24.3	gpos50	p24	Path16	-	6	True	7100000	10600000	gpos25	0	Path16 : (6;9)	6	p24	gpos50
Path16 : der(6)t(6;9)	13400001	15200001	p23	gneg	p23	Path16	-	6	True	13400000	15200000	gneg	0	Path16 : (6;9)	6	p23	gneg
Path16 : der(6)t(6;9)	15200001	30500001	p22.3	gpos75	p22	Path16	-	6	True	15200000	25200000	gpos50	0	Path16 : (6;9)	6	p22	gpos75
Path16 : der(6)t(6;9)	30500001	36600001	p21.33	gneg	p21	Path16	-	6	True	30500000	32100000	gneg	0	Path16 : (6;9)	6	p21.3	gneg
Path16 : der(6)t(6;9)	36600001	40500001	p21.2	gpos25	p21	Path16	-	6	True	36600000	40500000	gneg	0	Path16 : (6;9)	6	p21.2	gpos25
Path16 : der(6)t(6;9)	40500001	40856892	p21.1	gneg	p21	Path16	-	6	True	40500000	40856891	gneg	0	Path16 : (6;9)	6	p21.1	gneg
Path16 : der(6)t(6;9)	40856892	42826310	q31.3	gpos25	q31	Path16	-	9	True	110130582	112100000	gpos25	0	Path16 : (6;9)	6	q31	gpos100
Path16 : der(6)t(6;9)	42826310	45626310	q32	gneg	q32	Path16	-	9	True	112100000	114900000	gneg	0	Path16 : (6;9)	6	q32	gneg
Path16 : der(6)t(6;9)	45626310	50364861	q33.1	gpos75	q33	Path16	-	9	True	114900000	119638551	gpos75	0	Path16 : (6;9)	6	q33	gpos75
Path16 : der(6)t(6;9)	50364861	61272768	p12.3	gpos100	p12	Path16	-	6	True	46292093	51800000	gpos100	0	Path16 : (6;9)	6	p12	gpos75
Path16 : der(6)t(6;9)	61272768	62572768	p11.2	gneg	p11	Path16	-	6	True	57200000	58500000	acen	0	Path16 : (6;9)	6	p11.2	gneg
Path16 : der(6)t(6;9)	62572768	63872768	p11.1	acen	p11	Path16	-	6	True	58500000	59800000	acen	0	Path16 : (6;9)	6	p11.1	acen
Path16 : der(6)t(6;9)	63872768	66772768	q11.1	acen	q11	Path16	-	6	True	59800000	62600000	acen	0	Path16 : (6;9)	6	q11	acen
Path16 : der(6)t(6;9)	66772768	73272768	q12	gpos100	q12	Path16	-	6	True	62700000	69200000	gpos100	0	Path16 : (6;9)	6	q12	gpos75
Path16 : der(6)t(6;9)	73272768	79272768	q13	gneg	q13	Path16	-	6	True	69200000	75200000	gneg	0	Path16 : (6;9)	6	q13	gneg
Path16 : der(6)t(6;9)	79272768	91372768	q14.1	gpos50	q14	Path16	-	6	True	75200000	83200000	gpos50	0	Path16 : (6;9)	6	q14	gpos75
Path16 : der(6)t(6;9)	91372768	94147356	q15	gneg	q15	Path16	-	6	True	87300000	90074588	gneg	0	Path16 : (6;9)	6	q15	gneg
Path16 : der(6)t(6;9)	94147356	99576122	q16.2	gneg	q16	Path16	-	6	True	99571234	100000000	gpos100	0	Path16 : (6;9)	6	q16	gpos100
Path16 : der(6)t(6;9)	99576122	108776122	q21	gneg	q21	Path16	-	6	True	105000000	114200000	gneg	0	Path16 : (6;9)	6	q21	gneg
Path16 : der(6)t(6;9)	108776122	124576122	q22.1	gpos75	q22	Path16	-	6	True	114200000	117900000	gpos75	0	Path16 : (6;9)	6	q22	gpos100
Path16 : der(6)t(6;9)	124576122	132876122	q23.1	gneg	q23	Path16	-	6	True	130000000	130900000	gneg	0	Path16 : (6;9)	6	q23	gneg
Path16 : der(6)t(6;9)	132876122	143076122	q24.1	gpos75	q24	Path16	-	6	True	138300000	142200000	gpos75	0	Path16 : (6;9)	6	q24	gpos100
Path16 : der(6)t(6;9)	143076122	155176122	q25.1	gneg	q25	Path16	-	6	True	148500000	152100000	gneg	0	Path16 : (6;9)	6	q25	gneg
Path16 : der(6)t(6;9)	155176122	158676122	q26	gpos50	q26	Path16	-	6	True	160600000	164100000	gpos50	0	Path16 : (6;9)	6	q26	gpos100
Path16 : der(6)t(6;9)	158676122	165316019	q27	gneg	q27	Path16	-	6	False	164100000	170739897	gneg	0	Path16 : (6;9)	6	q27	gneg
Path17 : 7	1	7200001	p22.1	gneg	p22	Path17	+	7	False	4500000	7200000	gneg	0	Path17 : 7	7	p22	gneg
Path17 : 7	7200001	20900001	p21.1	gpos100	p21	Path17	+	7	False	16500000	20900000	gpos100	0	Path17 : 7	7	p21	gpos100
Path17 : 7	20900001	28800001	p15.1	gneg	p15	Path17	+	7	False	27900000	28800000	gneg	0	Path17 : 7	7	p15	gneg
Path17 : 7	28800001	43300001	p14.1	gpos75	p14	Path17	+	7	False	37100000	43300000	gpos75	0	Path17 : 7	7	p14	gpos75
Path17 : 7	43300001	45400001	p13	gneg	p13	Path17	+	7	False	43300000	45400000	gneg	0	Path17 : 7	7	p13	gneg
Path17 : 7	45400001	53900001	p12.1	gpos75	p12	Path17	+	7	False	50500000	53900000	gpos75	0	Path17 : 7	7	p12	gpos75
Path17 : 7	53900001	58100001	p11.2	gneg	p11	Path17	+	7	False	53900000	58100000	acen	0	Path17 : 7	7	p11.2	gneg
Path17 : 7	58100001	60100001	p11.1	acen	p11	Path17	+	7	False	58100000	60100000	acen	0	Path17 : 7	7	p11.1	acen
Path17 : 7	60100001	62100001	q11.1	acen	q11	Path17	+	7	False	60100000	62100000	acen	0	Path17 : 7	7	q11.1	acen
Path17 : 7	62100001	77900001	q11.23	gneg	q11	Path17	+	7	False	72700000	77900000	acen	0	Path17 : 7	7	q11.2	gneg
Path17 : 7	77900001	98400001	q21.3	gpos75	q21	Path17	+	7	False	93300000	98400000	gneg	0	Path17 : 7	7	q21	gpos100
Path17 : 7	98400001	107800001	q22.3	gneg	q22	Path17	+	7	False	104900000	107800000	gneg	0	Path17 : 7	7	q22	gneg
Path17 : 7	107800001	127500001	q31.33	gpos75	q31	Path17	+	7	False	124100000	127500000	gpos75	0	Path17 : 7	7	q31	gpos100
Path17 : 7	127500001	132900001	q32.3	gneg	q32	Path17	+	7	False	130800000	132900000	gneg	0	Path17 : 7	7	q32	gneg
Path17 : 7	132900001	138500001	q33	gpos50	q33	Path17	+	7	False	132900000	138500000	gpos50	0	Path17 : 7	7	q33	gpos75
Path17 : 7	138500001	143400001	q34	gneg	q34	Path17	+	7	False	138500000	143400000	gneg	0	Path17 : 7	7	q34	gneg
Path17 : 7	143400001	148200001	q35	gpos75	q35	Path17	+	7	False	143400000	148200000	gpos75	0	Path17 : 7	7	q35	gpos100
Path17 : 7	148200001	159334985	q36.3	gneg	q36	Path17	+	7	False	155200000	159334984	gneg	0	Path17 : 7	7	q36	gneg
Path18 : 7	1	7200001	p22.3	gneg	p22	Path18	-	7	True	0	2800000	gneg	0	Path18 : 7	7	p22	gneg
Path18 : 7	7200001	20900001	p21.3	gpos100	p21	Path18	-	7	True	7200000	13700000	gpos100	0	Path18 : 7	7	p21	gpos100
Path18 : 7	20900001	28800001	p15.3	gneg	p15	Path18	-	7	True	20900000	25500000	gneg	0	Path18 : 7	7	p15	gneg
Path18 : 7	28800001	43300001	p14.3	gpos75	p14	Path18	-	7	True	28800000	34900000	gpos75	0	Path18 : 7	7	p14	gpos75
Path18 : 7	43300001	45400001	p13	gneg	p13	Path18	-	7	True	43300000	45400000	gneg	0	Path18 : 7	7	p13	gneg
Path18 : 7	45400001	53900001	p12.3	gpos75	p12	Path18	-	7	True	45400000	49000000	gpos75	0	Path18 : 7	7	p12	gpos75
Path18 : 7	53900001	58100001	p11.2	gneg	p11	Path18	-	7	True	53900000	58100000	acen	0	Path18 : 7	7	p11.2	gneg
Path18 : 7	58100001	60100001	p11.1	acen	p11	Path18	-	7	True	58100000	60100000	acen	0	Path18 : 7	7	p11.1	acen
Path18 : 7	60100001	62100001	q11.1	acen	q11	Path18	-	7	True	60100000	62100000	acen	0	Path18 : 7	7	q11.1	acen
Path18 : 7	62100001	77900001	q11.21	gneg	q11	Path18	-	7	True	62100000	67500000	acen	0	Path18 : 7	7	q11.2	gneg
Path18 : 7	77900001	98400001	q21.11	gpos100	q21	Path18	-	7	True	77900000	86700000	gpos75	0	Path18 : 7	7	q21	gpos100
Path18 : 7	98400001	107800001	q22.1	gneg	q22	Path18	-	7	True	98400000	104200000	gneg	0	Path18 : 7	7	q22	gneg
Path18 : 7	107800001	127500001	q31.1	gpos75	q31	Path18	-	7	True	107800000	115000000	gpos75	0	Path18 : 7	7	q31	gpos100
Path18 : 7	127500001	132900001	q32.1	gneg	q32	Path18	-	7	True	127500000	129600000	gneg	0	Path18 : 7	7	q32	gneg
Path18 : 7	132900001	138500001	q33	gpos50	q33	Path18	-	7	True	132900000	138500000	gpos50	0	Path18 : 7	7	q33	gpos75
Path18 : 7	138500001	143400001	q34	gneg	q34	Path18	-	7	True	138500000	143400000	gneg	0	Path18 : 7	7	q34	gneg
Path18 : 7	143400001	148200001	q35	gpos75	q35	Path18	-	7	True	143400000	148200000	gpos75	0	Path18 : 7	7	q35	gpos100
Path18 : 7	148200001	159334985	q36.1	gneg	q36	Path18	-	7	True	148200000	152800000	gneg	0	Path18 : 7	7	q36	gneg
Path11 : 8	1	12800001	p23.3	gneg	p23	Path11	-	8	True	0	2300000	gneg	0	Path11 : 8	8	p23	gneg
Path11 : 8	12800001	19200001	p22	gpos100	p22	Path11	-	8	True	12800000	19200000	gpos100	0	Path11 : 8	8	p22	gpos100
Path11 : 8	19200001	29000001	p21.3	gneg	p21	Path11	-	8	True	19200000	23500000	gneg	0	Path11 : 8	8	p21	gneg
Path11 : 8	29000001	36700001	p12	gpos75	p12	Path11	-	8	True	29000000	36700000	gpos75	0	Path11 : 8	8	p12	gpos75
Path11 : 8	36700001	43200001	p11.23	gneg	p11	Path11	-	8	True	36700000	38500000	acen	0	Path11 : 8	8	p11.2	gneg
Path11 : 8	43200001	45200000	p11.1	acen	p11	Path11	-	8	True	43200000	43346811	acen	0	Path11 : 8	8	p11.1	acen
Path11 : 8	45200000	47200000	q11.1	acen	q11	Path11	-	8	True	45200000	47200000	acen	0	Path11 : 8	8	q11.1	acen
Path11 : 8	47200000	47765521	q11.21	gneg	q11	Path11	-	8	True	47200000	47765521	acen	0	Path11 : 8	8	q11.2	gneg
Path11 : 8	47765521	52948080	q11.23	gneg	q11	Path11	+	8	True	51700000	52948081	gneg	0	Path11 : 8	8	q11.2	gneg
Path11 : 8	52948080	54599998	q11.23	gneg	q11	Path11	-	8	True	52948082	54600000	acen	0	Path11 : 8	8	q11.2	gneg
