chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path13 : 4	21285945	26050045	p15.1	gpos100	p15	Path13	-	4	True	31035900	35800000	gneg	0	Path13 : 4	4	p15.1	gpos100
Path13 : 4	26050045	31450045	p14	gneg	p14	Path13	-	4	True	35800000	41200000	gneg	0	Path13 : 4	4	p14	gneg
Path13 : 4	31450045	34850045	p13	gpos50	p13	Path13	-	4	True	41200000	44600000	gpos50	0	Path13 : 4	4	p13	gpos75
Path13 : 4	34850045	38450045	p12	gneg	p12	Path13	-	4	True	44600000	48200000	gneg	0	Path13 : 4	4	p12	gneg
Path13 : 4	38450045	40250045	p11	acen	p11	Path13	-	4	True	48200000	50000000	acen	0	Path13 : 4	4	p11	acen
Path13 : 4	40250045	42050045	q11	acen	q11	Path13	-	4	True	50000000	51800000	acen	0	Path13 : 4	4	q11	acen
Path13 : 4	42050045	48750045	q12	gneg	q12	Path13	-	4	True	51800000	58500000	gneg	0	Path13 : 4	4	q12	gneg
Path13 : 4	48750045	65550045	q13.1	gpos100	q13	Path13	-	4	True	58500000	65500000	gpos75	0	Path13 : 4	4	q13	gpos100
Path13 : 4	65550045	77350045	q21.1	gneg	q21	Path13	-	4	True	75300000	78000000	gneg	0	Path13 : 4	4	q21	gneg
Path13 : 4	77350045	88150045	q22.1	gpos75	q22	Path13	-	4	True	87100000	92800000	gpos75	0	Path13 : 4	4	q22	gpos100
Path13 : 4	88150045	90350045	q23	gneg	q23	Path13	-	4	True	97900000	100100000	gneg	0	Path13 : 4	4	q23	gneg
Path13 : 4	90350045	96950045	q24	gpos50	q24	Path13	-	4	True	100100000	106700000	gpos50	0	Path13 : 4	4	q24	gpos75
Path13 : 4	96950045	103450045	q25	gneg	q25	Path13	-	4	True	106700000	113200000	gneg	0	Path13 : 4	4	q25	gneg
Path13 : 4	103450045	110150045	q26	gpos75	q26	Path13	-	4	True	113200000	119900000	gpos75	0	Path13 : 4	4	q26	gpos100
Path13 : 4	110150045	113050045	q27	gneg	q27	Path13	-	4	True	119900000	122800000	gneg	0	Path13 : 4	4	q27	gneg
Path13 : 4	113050045	128750045	q28.1	gpos50	q28	Path13	-	4	True	122800000	127900000	gpos100	0	Path13 : 4	4	q28	gpos100
Path13 : 4	128750045	130850045	q31.1	gneg	q31	Path13	-	4	True	138500000	140600000	gneg	0	Path13 : 4	4	q31.1	gneg
Path13 : 4	130850045	140450045	q31.21	gpos25	q31	Path13	-	4	True	140600000	145900000	gneg	0	Path13 : 4	4	q31.2	gpos25
Path13 : 4	140450045	144850045	q31.3	gneg	q31	Path13	-	4	True	150200000	154600000	gneg	0	Path13 : 4	4	q31.3	gneg
Path13 : 4	144850045	159450045	q32.1	gpos100	q32	Path13	-	4	True	154600000	160800000	gpos100	0	Path13 : 4	4	q32	gpos100
Path13 : 4	159450045	161250045	q33	gneg	q33	Path13	-	4	True	169200000	171000000	gneg	0	Path13 : 4	4	q33	gneg
Path13 : 4	161250045	172550045	q34.1	gpos75	q34	Path13	-	4	True	171000000	175400000	gpos100	0	Path13 : 4	4	q34	gpos100
Path13 : 4	172550045	180446519	q35.1	gneg	q35	Path13	-	4	True	182300000	186200000	gpos25	0	Path13 : 4	4	q35	gneg
Path16 : 5	1	9861617	p15.31	gneg	p15	Path16	+	5	True	6300000	9900000	gneg	0	Path16 : 5	5	p15.3	gneg
Path16 : 5	9861617	14961617	p15.2	gpos50	p15	Path16	+	5	True	9900000	15000000	gneg	0	Path16 : 5	5	p15.2	gpos75
Path16 : 5	14961617	18361617	p15.1	gneg	p15	Path16	+	5	True	15000000	18400000	gneg	0	Path16 : 5	5	p15.1	gneg
Path16 : 5	18361617	28861617	p14.1	gpos100	p14	Path16	+	5	True	24600000	28900000	gpos100	0	Path16 : 5	5	p14	gpos100
Path16 : 5	28861617	42461617	p13.1	gneg	p13	Path16	+	5	True	38400000	42500000	gneg	0	Path16 : 5	5	p13	gneg
Path16 : 5	42461617	46061617	p12	gpos50	p12	Path16	+	5	True	42500000	46100000	gpos50	0	Path16 : 5	5	p12	gpos50
Path16 : 5	46061617	48740930	p11	acen	p11	Path16	+	5	True	46421476	48800000	acen	0	Path16 : 5	5	p11	acen
Path16 : 5	48740930	51300206	q11.1	acen	q11	Path16	+	5	True	49709239	51400000	acen	0	Path16 : 5	5	q11.1	acen
Path16 : 5	51300206	59500206	q11.2	gneg	q11	Path16	+	5	True	51400000	59600000	acen	0	Path16 : 5	5	q11.2	gneg
Path16 : 5	59500206	67300206	q12.3	gpos75	q12	Path16	+	5	True	63900000	67400000	gpos75	0	Path16 : 5	5	q12	gpos75
Path16 : 5	67300206	77491734	q13.3	gneg	q13	Path16	+	5	True	74000000	77600000	gpos50	0	Path16 : 5	5	q13	gneg
Path16 : 5	77491734	92887178	q14.3	gpos100	q14	Path16	+	5	True	88772388	93000000	gpos100	0	Path16 : 5	5	q14	gpos100
Path16 : 5	92887178	98784505	q15	gneg	q15	Path16	+	5	True	97165388	98900000	gneg	0	Path16 : 5	5	q15	gneg
Path16 : 5	98784505	110084505	q21.3	gpos100	q21	Path16	+	5	True	105100000	110200000	gpos100	0	Path16 : 5	5	q21	gpos100
Path16 : 5	110084505	115784505	q22.3	gneg	q22	Path16	+	5	True	113800000	115900000	gneg	0	Path16 : 5	5	q22	gneg
Path16 : 5	115784505	131074428	q23.3	gpos100	q23	Path16	+	5	True	128036247	131200000	gpos100	0	Path16 : 5	5	q23	gpos100
Path16 : 5	131074428	144972987	q31.3	gneg	q31	Path16	+	5	True	140100000	145100000	gneg	0	Path16 : 5	5	q31	gneg
Path16 : 5	144972987	150272987	q32	gpos75	q32	Path16	+	5	True	145100000	150400000	gpos75	0	Path16 : 5	5	q32	gpos25
Path16 : 5	150272987	160372987	q33.3	gneg	q33	Path16	+	5	True	156300000	160500000	gneg	0	Path16 : 5	5	q33	gneg
Path16 : 5	160372987	168872987	q34	gpos100	q34	Path16	+	5	True	160500000	169000000	gpos100	0	Path16 : 5	5	q34	gpos100
Path16 : 5	168872987	181333154	q35.3	gneg	q35	Path16	+	5	True	181308173	181466351	gneg	0	Path16 : 5	5	q35	gneg
Path17 : der(5)t(5;8)	1	9861617	p15.33	gneg	p15	Path17	-	5	True	19924	269655	gneg	0	Path17 : (5;8)	5	p15.3	gneg
Path17 : der(5)t(5;8)	9861617	14961617	p15.2	gpos50	p15	Path17	-	5	True	9900000	15000000	gneg	0	Path17 : (5;8)	5	p15.2	gpos75
Path17 : der(5)t(5;8)	14961617	18361617	p15.1	gneg	p15	Path17	-	5	True	15000000	18400000	gneg	0	Path17 : (5;8)	5	p15.1	gneg
Path17 : der(5)t(5;8)	18361617	28861617	p14.3	gpos100	p14	Path17	-	5	True	18400000	23300000	gpos100	0	Path17 : (5;8)	5	p14	gpos100
Path17 : der(5)t(5;8)	28861617	42461617	p13.3	gneg	p13	Path17	-	5	True	28900000	33800000	gneg	0	Path17 : (5;8)	5	p13	gneg
Path17 : der(5)t(5;8)	42461617	46061617	p12	gpos50	p12	Path17	-	5	True	42500000	46100000	gpos50	0	Path17 : (5;8)	5	p12	gpos50
Path17 : der(5)t(5;8)	46061617	48740930	p11	acen	p11	Path17	-	5	True	46100000	46400789	acen	0	Path17 : (5;8)	5	p11	acen
Path17 : der(5)t(5;8)	48740930	51300206	q11.1	acen	q11	Path17	-	5	True	48800000	49668515	acen	0	Path17 : (5;8)	5	q11.1	acen
Path17 : der(5)t(5;8)	51300206	59500206	q11.2	gneg	q11	Path17	-	5	True	51400000	59600000	acen	0	Path17 : (5;8)	5	q11.2	gneg
Path17 : der(5)t(5;8)	59500206	67300206	q12.1	gpos75	q12	Path17	-	5	True	59600000	63600000	gpos75	0	Path17 : (5;8)	5	q12	gpos75
Path17 : der(5)t(5;8)	67300206	77491734	q13.1	gneg	q13	Path17	-	5	True	67400000	69100000	gpos50	0	Path17 : (5;8)	5	q13	gneg
Path17 : der(5)t(5;8)	77491734	92887178	q14.1	gpos50	q14	Path17	-	5	True	77600000	82100000	gpos100	0	Path17 : (5;8)	5	q14	gpos100
Path17 : der(5)t(5;8)	92887178	98784505	q15	gneg	q15	Path17	-	5	True	93000000	97162715	gneg	0	Path17 : (5;8)	5	q15	gneg
Path17 : der(5)t(5;8)	98784505	110084505	q21.1	gpos100	q21	Path17	-	5	True	98900000	103400000	gpos100	0	Path17 : (5;8)	5	q21	gpos100
Path17 : der(5)t(5;8)	110084505	115784505	q22.1	gneg	q22	Path17	-	5	True	110200000	112200000	gneg	0	Path17 : (5;8)	5	q22	gneg
Path17 : der(5)t(5;8)	115784505	131074428	q23.1	gpos100	q23	Path17	-	5	True	115900000	122100000	gpos100	0	Path17 : (5;8)	5	q23	gpos100
Path17 : der(5)t(5;8)	131074428	135824600	q31.1	gneg	q31	Path17	-	5	True	131200000	135592864	gneg	0	Path17 : (5;8)	5	q31	gneg
Path17 : der(5)t(5;8)	135824600	138988353	q23.3	gpos100	q23	Path17	-	5	True	128036247	131200000	gpos100	0	Path17 : (5;8)	5	q23	gpos100
Path17 : der(5)t(5;8)	138988353	143381217	q31.1	gneg	q31	Path17	-	5	True	131200000	135592864	gneg	0	Path17 : (5;8)	5	q31	gneg
Path17 : der(5)t(5;8)	143381217	152993102	p15.33	gneg	p15	Path17	-	5	True	288115	4400000	gneg	0	Path17 : (5;8)	5	p15.3	gneg
Path17 : der(5)t(5;8)	152993102	158093102	p15.2	gpos50	p15	Path17	-	5	True	9900000	15000000	gneg	0	Path17 : (5;8)	5	p15.2	gpos75
Path17 : der(5)t(5;8)	158093102	161493102	p15.1	gneg	p15	Path17	-	5	True	15000000	18400000	gneg	0	Path17 : (5;8)	5	p15.1	gneg
Path17 : der(5)t(5;8)	161493102	171993102	p14.3	gpos100	p14	Path17	-	5	True	18400000	23300000	gpos100	0	Path17 : (5;8)	5	p14	gpos100
Path17 : der(5)t(5;8)	171993102	185593102	p13.3	gneg	p13	Path17	-	5	True	28900000	33800000	gneg	0	Path17 : (5;8)	5	p13	gneg
Path17 : der(5)t(5;8)	185593102	189193102	p12	gpos50	p12	Path17	-	5	True	42500000	46100000	gpos50	0	Path17 : (5;8)	5	p12	gpos50
Path17 : der(5)t(5;8)	189193102	191872415	p11	acen	p11	Path17	-	5	True	46100000	46400789	acen	0	Path17 : (5;8)	5	p11	acen
Path17 : der(5)t(5;8)	191872415	194431691	q11.1	acen	q11	Path17	-	5	True	48800000	49668515	acen	0	Path17 : (5;8)	5	q11.1	acen
Path17 : der(5)t(5;8)	194431691	202631691	q11.2	gneg	q11	Path17	-	5	True	51400000	59600000	acen	0	Path17 : (5;8)	5	q11.2	gneg
Path17 : der(5)t(5;8)	202631691	210431691	q12.1	gpos75	q12	Path17	-	5	True	59600000	63600000	gpos75	0	Path17 : (5;8)	5	q12	gpos75
Path17 : der(5)t(5;8)	210431691	220623219	q13.1	gneg	q13	Path17	-	5	True	67400000	69100000	gpos50	0	Path17 : (5;8)	5	q13	gneg
Path17 : der(5)t(5;8)	220623219	236018663	q14.1	gpos50	q14	Path17	-	5	True	77600000	82100000	gpos100	0	Path17 : (5;8)	5	q14	gpos100
Path17 : der(5)t(5;8)	236018663	241915990	q15	gneg	q15	Path17	-	5	True	93000000	97162715	gneg	0	Path17 : (5;8)	5	q15	gneg
Path17 : der(5)t(5;8)	241915990	253215990	q21.1	gpos100	q21	Path17	-	5	True	98900000	103400000	gpos100	0	Path17 : (5;8)	5	q21	gpos100
Path17 : der(5)t(5;8)	253215990	258915990	q22.1	gneg	q22	Path17	-	5	True	110200000	112200000	gneg	0	Path17 : (5;8)	5	q22	gneg
Path17 : der(5)t(5;8)	258915990	274205913	q23.1	gpos100	q23	Path17	-	5	True	115900000	122100000	gpos100	0	Path17 : (5;8)	5	q23	gpos100
Path17 : der(5)t(5;8)	274205913	288104472	q31.1	gneg	q31	Path17	-	5	True	131200000	135592864	gneg	0	Path17 : (5;8)	5	q31	gneg
Path17 : der(5)t(5;8)	288104472	293404472	q32	gpos75	q32	Path17	-	5	True	145100000	150400000	gpos75	0	Path17 : (5;8)	5	q32	gpos25
Path17 : der(5)t(5;8)	293404472	303504472	q33.1	gneg	q33	Path17	-	5	True	150400000	153300000	gneg	0	Path17 : (5;8)	5	q33	gneg
Path17 : der(5)t(5;8)	303504472	312004472	q34	gpos100	q34	Path17	-	5	True	160500000	169000000	gpos100	0	Path17 : (5;8)	5	q34	gpos100
Path17 : der(5)t(5;8)	312004472	314232063	q35.1	gneg	q35	Path17	-	5	True	169000000	171227591	gneg	0	Path17 : (5;8)	5	q35	gneg
Path17 : der(5)t(5;8)	314232063	319354872	q23.3	gpos100	q23	Path17	-	8	True	111577191	116700000	gpos100	0	Path17 : (5;8)	5	q23	gpos100
Path17 : der(5)t(5;8)	319354872	328954871	q24.11	gneg	q24	Path17	-	8	True	116700000	116833878	gneg	0	Path17 : (5;8)	5	q24.1	gneg
Path17 : der(5)t(5;8)	328954871	341554871	q24.21	gpos50	q24	Path17	-	8	True	126300000	130400000	gneg	0	Path17 : (5;8)	5	q24.2	gpos75
Path17 : der(5)t(5;8)	341554871	347729110	q24.3	gneg	q24	Path17	-	8	False	138900000	145074239	gneg	0	Path17 : (5;8)	5	q24.3	gneg
Path18 : 6	1	7014902	p25.1	gneg	p25	Path18	+	6	True	5729124	7100000	gneg	0	Path18 : 6	6	p25	gneg
Path18 : 6	7014902	13313117	p24.1	gpos25	p24	Path18	+	6	True	11600000	13400000	gpos50	0	Path18 : 6	6	p24	gpos50
Path18 : 6	13313117	15113117	p23	gneg	p23	Path18	+	6	True	13400000	15200000	gneg	0	Path18 : 6	6	p23	gneg
Path18 : 6	15113117	30413117	p22.1	gpos50	p22	Path18	+	6	True	27100000	30500000	gpos75	0	Path18 : 6	6	p22	gpos75
Path18 : 6	30413117	36513117	p21.31	gneg	p21	Path18	+	6	True	33500000	36600000	gneg	0	Path18 : 6	6	p21.3	gneg
Path18 : 6	36513117	40413117	p21.2	gpos25	p21	Path18	+	6	True	36600000	40500000	gneg	0	Path18 : 6	6	p21.2	gpos25
Path18 : 6	40413117	46113117	p21.1	gneg	p21	Path18	+	6	True	40500000	46200000	gneg	0	Path18 : 6	6	p21.1	gneg
Path18 : 6	46113117	57113117	p12.1	gpos100	p12	Path18	+	6	True	53000000	57200000	gpos100	0	Path18 : 6	6	p12	gpos75
Path18 : 6	57113117	58413117	p11.2	gneg	p11	Path18	+	6	True	57200000	58500000	acen	0	Path18 : 6	6	p11.2	gneg
Path18 : 6	58413117	59713117	p11.1	acen	p11	Path18	+	6	True	58500000	59800000	acen	0	Path18 : 6	6	p11.1	acen
Path18 : 6	59713117	62613117	q11.2	gneg	q11	Path18	+	6	True	62600000	62700000	acen	0	Path18 : 6	6	q11	acen
Path18 : 6	62613117	69113117	q12	gpos100	q12	Path18	+	6	True	62700000	69200000	gpos100	0	Path18 : 6	6	q12	gpos75
Path18 : 6	69113117	75113117	q13	gneg	q13	Path18	+	6	True	69200000	75200000	gneg	0	Path18 : 6	6	q13	gneg
Path18 : 6	75113117	87213117	q14.3	gpos50	q14	Path18	+	6	True	84200000	87300000	gpos50	0	Path18 : 6	6	q14	gpos75
Path18 : 6	87213117	92413117	q15	gneg	q15	Path18	+	6	True	87300000	92500000	gneg	0	Path18 : 6	6	q15	gneg
Path18 : 6	92413117	104913117	q16.3	gpos100	q16	Path18	+	6	True	100000000	105000000	gpos100	0	Path18 : 6	6	q16	gpos100
Path18 : 6	104913117	114113117	q21	gneg	q21	Path18	+	6	True	105000000	114200000	gneg	0	Path18 : 6	6	q21	gneg
Path18 : 6	114113117	129913117	q22.33	gpos75	q22	Path18	+	6	True	126800000	130000000	gpos75	0	Path18 : 6	6	q22	gpos100
Path18 : 6	129913117	138213117	q23.3	gneg	q23	Path18	+	6	True	134700000	138300000	gneg	0	Path18 : 6	6	q23	gneg
Path18 : 6	138213117	148413117	q24.3	gpos75	q24	Path18	+	6	True	145100000	148500000	gpos75	0	Path18 : 6	6	q24	gpos100
Path18 : 6	148413117	160513117	q25.3	gneg	q25	Path18	+	6	True	155200000	160600000	gneg	0	Path18 : 6	6	q25	gneg
Path18 : 6	160513117	164013117	q26	gpos50	q26	Path18	+	6	True	160600000	164100000	gpos50	0	Path18 : 6	6	q26	gpos100
Path18 : 6	164013117	170650536	q27	gneg	q27	Path18	+	6	True	164100000	170737419	gneg	0	Path18 : 6	6	q27	gneg
Path19 : 6	1	7014902	p25.3	gneg	p25	Path19	-	6	True	78491	2300000	gneg	0	Path19 : 6	6	p25	gneg
Path19 : 6	7014902	9395006	p24.3	gpos50	p24	Path19	-	6	True	7100000	9480104	gpos50	0	Path19 : 6	6	p24	gpos50
Path19 : 6	9395006	10765882	p25.1	gneg	p25	Path19	-	6	True	5729124	7100000	gneg	0	Path19 : 6	6	p25	gneg
Path19 : 6	10765882	17064097	p24.3	gpos50	p24	Path19	-	6	True	7100000	9480104	gpos50	0	Path19 : 6	6	p24	gpos50
Path19 : 6	17064097	18864097	p23	gneg	p23	Path19	-	6	True	13400000	15200000	gneg	0	Path19 : 6	6	p23	gneg
Path19 : 6	18864097	34164097	p22.3	gpos75	p22	Path19	-	6	True	15200000	25200000	gpos50	0	Path19 : 6	6	p22	gpos75
Path19 : 6	34164097	40264097	p21.33	gneg	p21	Path19	-	6	True	30500000	32100000	gneg	0	Path19 : 6	6	p21.3	gneg
Path19 : 6	40264097	44164097	p21.2	gpos25	p21	Path19	-	6	True	36600000	40500000	gneg	0	Path19 : 6	6	p21.2	gpos25
Path19 : 6	44164097	49864097	p21.1	gneg	p21	Path19	-	6	True	40500000	46200000	gneg	0	Path19 : 6	6	p21.1	gneg
Path19 : 6	49864097	60864097	p12.3	gpos100	p12	Path19	-	6	True	46200000	51800000	gpos100	0	Path19 : 6	6	p12	gpos75
Path19 : 6	60864097	62164097	p11.2	gneg	p11	Path19	-	6	True	57200000	58500000	acen	0	Path19 : 6	6	p11.2	gneg
Path19 : 6	62164097	63464097	p11.1	acen	p11	Path19	-	6	True	58500000	59800000	acen	0	Path19 : 6	6	p11.1	acen
Path19 : 6	63464097	66364097	q11.1	acen	q11	Path19	-	6	True	59800000	62600000	acen	0	Path19 : 6	6	q11	acen
Path19 : 6	66364097	72864097	q12	gpos100	q12	Path19	-	6	True	62700000	69200000	gpos100	0	Path19 : 6	6	q12	gpos75
Path19 : 6	72864097	78864097	q13	gneg	q13	Path19	-	6	True	69200000	75200000	gneg	0	Path19 : 6	6	q13	gneg
Path19 : 6	78864097	90964097	q14.1	gpos50	q14	Path19	-	6	True	75200000	83200000	gpos50	0	Path19 : 6	6	q14	gpos75
Path19 : 6	90964097	96164097	q15	gneg	q15	Path19	-	6	True	87300000	92500000	gneg	0	Path19 : 6	6	q15	gneg
Path19 : 6	96164097	108664097	q16.1	gpos100	q16	Path19	-	6	True	92500000	98900000	gpos100	0	Path19 : 6	6	q16	gpos100
Path19 : 6	108664097	117864097	q21	gneg	q21	Path19	-	6	True	105000000	114200000	gneg	0	Path19 : 6	6	q21	gneg
Path19 : 6	117864097	133664097	q22.1	gpos75	q22	Path19	-	6	True	114200000	117900000	gpos75	0	Path19 : 6	6	q22	gpos100
Path19 : 6	133664097	141964097	q23.1	gneg	q23	Path19	-	6	True	130000000	130900000	gneg	0	Path19 : 6	6	q23	gneg
Path19 : 6	141964097	152164097	q24.1	gpos75	q24	Path19	-	6	True	138300000	142200000	gpos75	0	Path19 : 6	6	q24	gpos100
Path19 : 6	152164097	164264097	q25.1	gneg	q25	Path19	-	6	True	148500000	152100000	gneg	0	Path19 : 6	6	q25	gneg
Path19 : 6	164264097	167764097	q26	gpos50	q26	Path19	-	6	True	160600000	164100000	gpos50	0	Path19 : 6	6	q26	gpos100
Path19 : 6	167764097	174401516	q27	gneg	q27	Path19	-	6	False	164100000	170737419	gneg	0	Path19 : 6	6	q27	gneg
Path20 : 7	1	7187085	p22.1	gneg	p22	Path20	+	7	True	4500000	7200000	gneg	0	Path20 : 7	7	p22	gneg
Path20 : 7	7187085	20887085	p21.1	gpos100	p21	Path20	+	7	True	16500000	20900000	gpos100	0	Path20 : 7	7	p21	gpos100
Path20 : 7	20887085	28787085	p15.1	gneg	p15	Path20	+	7	True	27900000	28800000	gneg	0	Path20 : 7	7	p15	gneg
Path20 : 7	28787085	43287085	p14.1	gpos75	p14	Path20	+	7	True	37100000	43300000	gpos75	0	Path20 : 7	7	p14	gpos75
Path20 : 7	43287085	45387085	p13	gneg	p13	Path20	+	7	True	43300000	45400000	gneg	0	Path20 : 7	7	p13	gneg
Path20 : 7	45387085	53866715	p12.1	gpos75	p12	Path20	+	7	True	52904795	53900000	gpos75	0	Path20 : 7	7	p12	gpos75
Path20 : 7	53866715	58066715	p11.2	gneg	p11	Path20	+	7	True	53900000	58100000	acen	0	Path20 : 7	7	p11.2	gneg
Path20 : 7	58066715	60066715	p11.1	acen	p11	Path20	+	7	True	58100000	60100000	acen	0	Path20 : 7	7	p11.1	acen
Path20 : 7	60066715	62066715	q11.1	acen	q11	Path20	+	7	True	60100000	62100000	acen	0	Path20 : 7	7	q11.1	acen
Path20 : 7	62066715	77866715	q11.23	gneg	q11	Path20	+	7	True	72700000	77900000	acen	0	Path20 : 7	7	q11.2	gneg
Path20 : 7	77866715	98366715	q21.3	gpos75	q21	Path20	+	7	True	93300000	98400000	gneg	0	Path20 : 7	7	q21	gpos100
Path20 : 7	98366715	107766715	q22.3	gneg	q22	Path20	+	7	True	104900000	107800000	gneg	0	Path20 : 7	7	q22	gneg
Path20 : 7	107766715	127466715	q31.33	gpos75	q31	Path20	+	7	True	124100000	127500000	gpos75	0	Path20 : 7	7	q31	gpos100
Path20 : 7	127466715	132866715	q32.3	gneg	q32	Path20	+	7	True	130800000	132900000	gneg	0	Path20 : 7	7	q32	gneg
Path20 : 7	132866715	138466715	q33	gpos50	q33	Path20	+	7	True	132900000	138500000	gpos50	0	Path20 : 7	7	q33	gpos75
Path20 : 7	138466715	143366715	q34	gneg	q34	Path20	+	7	True	138500000	143400000	gneg	0	Path20 : 7	7	q34	gneg
Path20 : 7	143366715	148166715	q35	gpos75	q35	Path20	+	7	True	143400000	148200000	gpos75	0	Path20 : 7	7	q35	gpos100
Path20 : 7	148166715	159296179	q36.3	gneg	q36	Path20	+	7	True	155200000	159329464	gneg	0	Path20 : 7	7	q36	gneg
Path21 : 7	1	7187085	p22.3	gneg	p22	Path21	-	7	True	12916	2800000	gneg	0	Path21 : 7	7	p22	gneg
Path21 : 7	7187085	20887085	p21.3	gpos100	p21	Path21	-	7	True	7200000	13700000	gpos100	0	Path21 : 7	7	p21	gpos100
Path21 : 7	20887085	28787085	p15.3	gneg	p15	Path21	-	7	True	20900000	25500000	gneg	0	Path21 : 7	7	p15	gneg
Path21 : 7	28787085	43287085	p14.3	gpos75	p14	Path21	-	7	True	28800000	34900000	gpos75	0	Path21 : 7	7	p14	gpos75
Path21 : 7	43287085	45387085	p13	gneg	p13	Path21	-	7	True	43300000	45400000	gneg	0	Path21 : 7	7	p13	gneg
Path21 : 7	45387085	59623441	p12.3	gpos75	p12	Path21	-	7	True	45400000	47127699	gpos75	0	Path21 : 7	7	p12	gpos75
Path21 : 7	59623441	63823441	p11.2	gneg	p11	Path21	-	7	True	53900000	58100000	acen	0	Path21 : 7	7	p11.2	gneg
Path21 : 7	63823441	65823441	p11.1	acen	p11	Path21	-	7	True	58100000	60100000	acen	0	Path21 : 7	7	p11.1	acen
Path21 : 7	65823441	67823441	q11.1	acen	q11	Path21	-	7	True	60100000	62100000	acen	0	Path21 : 7	7	q11.1	acen
Path21 : 7	67823441	83623441	q11.21	gneg	q11	Path21	-	7	True	62100000	67500000	acen	0	Path21 : 7	7	q11.2	gneg
Path21 : 7	83623441	104123441	q21.11	gpos100	q21	Path21	-	7	True	77900000	86700000	gpos75	0	Path21 : 7	7	q21	gpos100
Path21 : 7	104123441	113523441	q22.1	gneg	q22	Path21	-	7	True	98400000	104200000	gneg	0	Path21 : 7	7	q22	gneg
Path21 : 7	113523441	133223441	q31.1	gpos75	q31	Path21	-	7	True	107800000	115000000	gpos75	0	Path21 : 7	7	q31	gpos100
Path21 : 7	133223441	138623441	q32.1	gneg	q32	Path21	-	7	True	127500000	129600000	gneg	0	Path21 : 7	7	q32	gneg
Path21 : 7	138623441	144223441	q33	gpos50	q33	Path21	-	7	True	132900000	138500000	gpos50	0	Path21 : 7	7	q33	gpos75
Path21 : 7	144223441	149123441	q34	gneg	q34	Path21	-	7	True	138500000	143400000	gneg	0	Path21 : 7	7	q34	gneg
Path21 : 7	149123441	153923441	q35	gpos75	q35	Path21	-	7	True	143400000	148200000	gpos75	0	Path21 : 7	7	q35	gpos100
Path21 : 7	153923441	165052905	q36.1	gneg	q36	Path21	-	7	True	148200000	152800000	gneg	0	Path21 : 7	7	q36	gneg
Path14 : der(8)t(5;8)	1	12733513	p23.3	gneg	p23	Path14	-	8	True	66488	2300000	gneg	0	Path14 : (8;5)	8	p23	gneg
Path14 : der(8)t(5;8)	12733513	19133513	p22	gpos100	p22	Path14	-	8	True	12800000	19200000	gpos100	0	Path14 : (8;5)	8	p22	gpos100
Path14 : der(8)t(5;8)	19133513	28933511	p21.3	gneg	p21	Path14	-	8	True	19200000	23500000	gpos50	0	Path14 : (8;5)	8	p21	gneg
Path14 : der(8)t(5;8)	28933511	36624550	p12	gpos75	p12	Path14	-	8	True	29000000	33261542	gpos75	0	Path14 : (8;5)	8	p12	gpos75
Path14 : der(8)t(5;8)	36624550	43124550	p11.23	gneg	p11	Path14	-	8	True	36700000	38500000	acen	0	Path14 : (8;5)	8	p11.2	gneg
Path14 : der(8)t(5;8)	43124550	45124550	p11.1	acen	p11	Path14	-	8	True	43200000	45200000	acen	0	Path14 : (8;5)	8	p11.1	acen
Path14 : der(8)t(5;8)	45124550	47124550	q11.1	acen	q11	Path14	-	8	True	45200000	47200000	acen	0	Path14 : (8;5)	8	q11.1	acen
Path14 : der(8)t(5;8)	47124550	54524550	q11.21	gneg	q11	Path14	-	8	True	47200000	51300000	acen	0	Path14 : (8;5)	8	q11.2	gneg
Path14 : der(8)t(5;8)	54524550	65024550	q12.1	gpos50	q12	Path14	-	8	True	54600000	60600000	gpos50	0	Path14 : (8;5)	8	q12	gpos50
Path14 : der(8)t(5;8)	65024550	71924550	q13.1	gneg	q13	Path14	-	8	True	65100000	67100000	gneg	0	Path14 : (8;5)	8	q13	gneg
Path14 : der(8)t(5;8)	71924550	83424550	q21.11	gpos100	q21	Path14	-	8	True	72000000	74600000	gpos100	0	Path14 : (8;5)	8	q21.1	gpos75
Path14 : der(8)t(5;8)	83424550	85824550	q21.2	gneg	q21	Path14	-	8	True	83500000	85900000	gpos100	0	Path14 : (8;5)	8	q21.2	gneg
Path14 : der(8)t(5;8)	85824550	92224550	q21.3	gpos100	q21	Path14	-	8	True	85900000	92300000	gpos100	0	Path14 : (8;5)	8	q21.3	gpos100
Path14 : der(8)t(5;8)	92224550	105024550	q22.1	gneg	q22	Path14	-	8	True	92300000	97900000	gneg	0	Path14 : (8;5)	8	q22	gneg
Path14 : der(8)t(5;8)	105024550	116624547	q23.1	gpos75	q23	Path14	-	8	True	105100000	106372610	gpos100	0	Path14 : (8;5)	8	q23	gpos100
Path14 : der(8)t(5;8)	116624547	116758425	q24.11	gneg	q24	Path14	-	8	True	116700000	116833878	gneg	0	Path14 : (8;5)	8	q24.1	gneg
Path14 : der(8)t(5;8)	116758425	123687415	q35.2	gpos25	q35	Path14	-	5	True	174373001	177100000	gneg	0	Path14 : (8;5)	8	q35	gneg
