chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path11 : 5	169000001	181472715	q35.3	gneg	q35	Path11	+	5	False	177100000	181472714	gneg	0	Path11 : 5	5	q35	gneg
Path12 : 5	1	9900001	p15.33	gneg	p15	Path12	-	5	True	0	4400000	gneg	0	Path12 : 5	5	p15.3	gneg
Path12 : 5	9900001	15000001	p15.2	gpos50	p15	Path12	-	5	True	9900000	15000000	gneg	0	Path12 : 5	5	p15.2	gpos75
Path12 : 5	15000001	18400001	p15.1	gneg	p15	Path12	-	5	True	15000000	18400000	gneg	0	Path12 : 5	5	p15.1	gneg
Path12 : 5	18400001	28900001	p14.3	gpos100	p14	Path12	-	5	True	18400000	23300000	gpos100	0	Path12 : 5	5	p14	gpos100
Path12 : 5	28900001	42500001	p13.3	gneg	p13	Path12	-	5	True	28900000	33800000	gneg	0	Path12 : 5	5	p13	gneg
Path12 : 5	42500001	46100001	p12	gpos50	p12	Path12	-	5	True	42500000	46100000	gpos50	0	Path12 : 5	5	p12	gpos50
Path12 : 5	46100001	48800001	p11	acen	p11	Path12	-	5	True	46100000	48800000	acen	0	Path12 : 5	5	p11	acen
Path12 : 5	48800001	51400001	q11.1	acen	q11	Path12	-	5	True	48800000	51400000	acen	0	Path12 : 5	5	q11.1	acen
Path12 : 5	51400001	59600001	q11.2	gneg	q11	Path12	-	5	True	51400000	59600000	acen	0	Path12 : 5	5	q11.2	gneg
Path12 : 5	59600001	67400001	q12.1	gpos75	q12	Path12	-	5	True	59600000	63600000	gpos75	0	Path12 : 5	5	q12	gpos75
Path12 : 5	67400001	77600001	q13.1	gneg	q13	Path12	-	5	True	67400000	69100000	gneg	0	Path12 : 5	5	q13	gneg
Path12 : 5	77600001	93000001	q14.1	gpos50	q14	Path12	-	5	True	77600000	82100000	gpos100	0	Path12 : 5	5	q14	gpos100
Path12 : 5	93000001	98900001	q15	gneg	q15	Path12	-	5	True	93000000	98900000	gneg	0	Path12 : 5	5	q15	gneg
Path12 : 5	98900001	110200001	q21.1	gpos100	q21	Path12	-	5	True	98900000	103400000	gpos100	0	Path12 : 5	5	q21	gpos100
Path12 : 5	110200001	115900001	q22.1	gneg	q22	Path12	-	5	True	110200000	112200000	gneg	0	Path12 : 5	5	q22	gneg
Path12 : 5	115900001	131200001	q23.1	gpos100	q23	Path12	-	5	True	115900000	122100000	gpos100	0	Path12 : 5	5	q23	gpos100
Path12 : 5	131200001	145100001	q31.1	gneg	q31	Path12	-	5	True	131200000	136900000	gneg	0	Path12 : 5	5	q31	gneg
Path12 : 5	145100001	150400001	q32	gpos75	q32	Path12	-	5	True	145100000	150400000	gpos75	0	Path12 : 5	5	q32	gpos25
Path12 : 5	150400001	160500001	q33.1	gneg	q33	Path12	-	5	True	150400000	153300000	gneg	0	Path12 : 5	5	q33	gneg
Path12 : 5	160500001	169000001	q34	gpos100	q34	Path12	-	5	True	160500000	169000000	gpos100	0	Path12 : 5	5	q34	gpos100
Path12 : 5	169000001	181472715	q35.1	gneg	q35	Path12	-	5	True	169000000	173300000	gneg	0	Path12 : 5	5	q35	gneg
Path13 : 6	1	7100001	p25.1	gneg	p25	Path13	+	6	False	4200000	7100000	gneg	0	Path13 : 6	6	p25	gneg
Path13 : 6	7100001	13400001	p24.1	gpos25	p24	Path13	+	6	False	11600000	13400000	gpos50	0	Path13 : 6	6	p24	gpos50
Path13 : 6	13400001	15200001	p23	gneg	p23	Path13	+	6	False	13400000	15200000	gneg	0	Path13 : 6	6	p23	gneg
Path13 : 6	15200001	30500001	p22.1	gpos50	p22	Path13	+	6	False	27100000	30500000	gpos75	0	Path13 : 6	6	p22	gpos75
Path13 : 6	30500001	36600001	p21.31	gneg	p21	Path13	+	6	False	33500000	36600000	gneg	0	Path13 : 6	6	p21.3	gneg
Path13 : 6	36600001	40500001	p21.2	gpos25	p21	Path13	+	6	False	36600000	40500000	gneg	0	Path13 : 6	6	p21.2	gpos25
Path13 : 6	40500001	46200001	p21.1	gneg	p21	Path13	+	6	False	40500000	46200000	gneg	0	Path13 : 6	6	p21.1	gneg
Path13 : 6	46200001	57200001	p12.1	gpos100	p12	Path13	+	6	False	53000000	57200000	gpos100	0	Path13 : 6	6	p12	gpos75
Path13 : 6	57200001	58500001	p11.2	gneg	p11	Path13	+	6	False	57200000	58500000	acen	0	Path13 : 6	6	p11.2	gneg
Path13 : 6	58500001	59800001	p11.1	acen	p11	Path13	+	6	False	58500000	59800000	acen	0	Path13 : 6	6	p11.1	acen
Path13 : 6	59800001	62700001	q11.2	gneg	q11	Path13	+	6	False	62600000	62700000	acen	0	Path13 : 6	6	q11	acen
Path13 : 6	62700001	69200001	q12	gpos100	q12	Path13	+	6	False	62700000	69200000	gpos100	0	Path13 : 6	6	q12	gpos75
Path13 : 6	69200001	75200001	q13	gneg	q13	Path13	+	6	False	69200000	75200000	gneg	0	Path13 : 6	6	q13	gneg
Path13 : 6	75200001	87300000	q14.3	gpos50	q14	Path13	+	6	True	84200000	87300000	gpos50	0	Path13 : 6	6	q14	gpos75
Path13 : 6	87300000	92499999	q15	gneg	q15	Path13	+	6	True	92032887	92500000	gneg	0	Path13 : 6	6	q15	gneg
Path13 : 6	92499999	104999997	q16.3	gpos100	q16	Path13	+	6	True	103940553	105000000	gpos100	0	Path13 : 6	6	q16	gpos100
Path13 : 6	104999997	114199997	q21	gneg	q21	Path13	+	6	True	105000000	114200000	gneg	0	Path13 : 6	6	q21	gneg
Path13 : 6	114199997	129999997	q22.33	gpos75	q22	Path13	+	6	True	126800000	130000000	gpos75	0	Path13 : 6	6	q22	gpos100
Path13 : 6	129999997	138299997	q23.3	gneg	q23	Path13	+	6	True	134700000	138300000	gneg	0	Path13 : 6	6	q23	gneg
Path13 : 6	138299997	148499997	q24.3	gpos75	q24	Path13	+	6	True	145100000	148500000	gpos75	0	Path13 : 6	6	q24	gpos100
Path13 : 6	148499997	160599997	q25.3	gneg	q25	Path13	+	6	True	155200000	160600000	gneg	0	Path13 : 6	6	q25	gneg
Path13 : 6	160599997	164099997	q26	gpos50	q26	Path13	+	6	True	160600000	164100000	gpos50	0	Path13 : 6	6	q26	gpos100
Path13 : 6	164099997	170739894	q27	gneg	q27	Path13	+	6	True	164100000	170739897	gneg	0	Path13 : 6	6	q27	gneg
Path14 : 6	1	7100001	p25.3	gneg	p25	Path14	-	6	True	0	2300000	gneg	0	Path14 : 6	6	p25	gneg
Path14 : 6	7100001	13400001	p24.3	gpos50	p24	Path14	-	6	True	7100000	10600000	gpos25	0	Path14 : 6	6	p24	gpos50
Path14 : 6	13400001	15200001	p23	gneg	p23	Path14	-	6	True	13400000	15200000	gneg	0	Path14 : 6	6	p23	gneg
Path14 : 6	15200001	30500001	p22.3	gpos75	p22	Path14	-	6	True	15200000	25200000	gpos50	0	Path14 : 6	6	p22	gpos75
Path14 : 6	30500001	36600001	p21.33	gneg	p21	Path14	-	6	True	30500000	32100000	gneg	0	Path14 : 6	6	p21.3	gneg
Path14 : 6	36600001	40500001	p21.2	gpos25	p21	Path14	-	6	True	36600000	40500000	gneg	0	Path14 : 6	6	p21.2	gpos25
Path14 : 6	40500001	46200001	p21.1	gneg	p21	Path14	-	6	True	40500000	46200000	gneg	0	Path14 : 6	6	p21.1	gneg
Path14 : 6	46200001	57200001	p12.3	gpos100	p12	Path14	-	6	True	46200000	51800000	gpos100	0	Path14 : 6	6	p12	gpos75
Path14 : 6	57200001	58500001	p11.2	gneg	p11	Path14	-	6	True	57200000	58500000	acen	0	Path14 : 6	6	p11.2	gneg
Path14 : 6	58500001	59800001	p11.1	acen	p11	Path14	-	6	True	58500000	59800000	acen	0	Path14 : 6	6	p11.1	acen
Path14 : 6	59800001	62700001	q11.1	acen	q11	Path14	-	6	True	59800000	62600000	acen	0	Path14 : 6	6	q11	acen
Path14 : 6	62700001	69200001	q12	gpos100	q12	Path14	-	6	True	62700000	69200000	gpos100	0	Path14 : 6	6	q12	gpos75
Path14 : 6	69200001	75200001	q13	gneg	q13	Path14	-	6	True	69200000	75200000	gneg	0	Path14 : 6	6	q13	gneg
Path14 : 6	75200001	83186006	q14.1	gpos50	q14	Path14	-	6	True	75200000	83186005	gpos50	0	Path14 : 6	6	q14	gpos75
Path14 : 6	83186006	86760342	q16.3	gpos100	q16	Path14	-	6	True	100366216	103940552	gpos100	0	Path14 : 6	6	q16	gpos100
Path14 : 6	86760342	87227455	q15	gneg	q15	Path14	-	6	True	92032887	92500000	gneg	0	Path14 : 6	6	q15	gneg
Path14 : 6	87227455	95093670	q16.1	gpos100	q16	Path14	-	6	True	92500000	98900000	gpos100	0	Path14 : 6	6	q16	gpos100
Path14 : 6	95093670	99207664	q14.1	gpos50	q14	Path14	-	6	True	83186006	83200000	gpos50	0	Path14 : 6	6	q14	gpos75
Path14 : 6	99207664	103940550	q15	gneg	q15	Path14	-	6	True	87300000	92032886	gneg	0	Path14 : 6	6	q15	gneg
Path14 : 6	103940550	104999997	q16.3	gpos100	q16	Path14	-	6	True	103940553	105000000	gpos100	0	Path14 : 6	6	q16	gpos100
Path14 : 6	104999997	114199997	q21	gneg	q21	Path14	-	6	True	105000000	114200000	gneg	0	Path14 : 6	6	q21	gneg
Path14 : 6	114199997	129999997	q22.1	gpos75	q22	Path14	-	6	True	114200000	117900000	gpos75	0	Path14 : 6	6	q22	gpos100
Path14 : 6	129999997	138299997	q23.1	gneg	q23	Path14	-	6	True	130000000	130900000	gneg	0	Path14 : 6	6	q23	gneg
Path14 : 6	138299997	148499997	q24.1	gpos75	q24	Path14	-	6	True	138300000	142200000	gpos75	0	Path14 : 6	6	q24	gpos100
Path14 : 6	148499997	160599997	q25.1	gneg	q25	Path14	-	6	True	148500000	152100000	gneg	0	Path14 : 6	6	q25	gneg
Path14 : 6	160599997	164099997	q26	gpos50	q26	Path14	-	6	True	160600000	164100000	gpos50	0	Path14 : 6	6	q26	gpos100
Path14 : 6	164099997	170739894	q27	gneg	q27	Path14	-	6	False	164100000	170739897	gneg	0	Path14 : 6	6	q27	gneg
Path1 : 7	1	7200001	p22.3	gneg	p22	Path1	-	7	True	0	2800000	gneg	0	Path1 : 7	7	p22	gneg
Path1 : 7	7200001	20900001	p21.3	gpos100	p21	Path1	-	7	True	7200000	13700000	gpos100	0	Path1 : 7	7	p21	gpos100
Path1 : 7	20900001	28800001	p15.3	gneg	p15	Path1	-	7	True	20900000	25500000	gneg	0	Path1 : 7	7	p15	gneg
Path1 : 7	28800001	43300001	p14.3	gpos75	p14	Path1	-	7	True	28800000	34900000	gpos75	0	Path1 : 7	7	p14	gpos75
Path1 : 7	43300001	45400001	p13	gneg	p13	Path1	-	7	True	43300000	45400000	gneg	0	Path1 : 7	7	p13	gneg
Path1 : 7	45400001	53900001	p12.3	gpos75	p12	Path1	-	7	True	45400000	49000000	gpos75	0	Path1 : 7	7	p12	gpos75
Path1 : 7	53900001	58100001	p11.2	gneg	p11	Path1	-	7	True	53900000	58100000	acen	0	Path1 : 7	7	p11.2	gneg
Path1 : 7	58100001	60100001	p11.1	acen	p11	Path1	-	7	True	58100000	60100000	acen	0	Path1 : 7	7	p11.1	acen
Path1 : 7	60100001	62100001	q11.1	acen	q11	Path1	-	7	True	60100000	62100000	acen	0	Path1 : 7	7	q11.1	acen
Path1 : 7	62100001	77900001	q11.21	gneg	q11	Path1	-	7	True	62100000	67500000	acen	0	Path1 : 7	7	q11.2	gneg
Path1 : 7	77900001	98400000	q21.11	gpos100	q21	Path1	-	7	True	77900000	86700000	gpos75	0	Path1 : 7	7	q21	gpos100
Path1 : 7	98400000	107800000	q22.1	gneg	q22	Path1	-	7	True	98400000	104200000	gneg	0	Path1 : 7	7	q22	gneg
Path1 : 7	107800000	127500000	q31.1	gpos75	q31	Path1	-	7	True	107800000	115000000	gpos75	0	Path1 : 7	7	q31	gpos100
Path1 : 7	127500000	132900000	q32.1	gneg	q32	Path1	-	7	True	127500000	129600000	gneg	0	Path1 : 7	7	q32	gneg
Path1 : 7	132900000	138500000	q33	gpos50	q33	Path1	-	7	True	132900000	138500000	gpos50	0	Path1 : 7	7	q33	gpos75
Path1 : 7	138500000	143400000	q34	gneg	q34	Path1	-	7	True	138500000	143400000	gneg	0	Path1 : 7	7	q34	gneg
Path1 : 7	143400000	148200000	q35	gpos75	q35	Path1	-	7	True	143400000	148200000	gpos75	0	Path1 : 7	7	q35	gpos100
Path1 : 7	148200000	159334984	q36.1	gneg	q36	Path1	-	7	True	148200000	152800000	gneg	0	Path1 : 7	7	q36	gneg
Path2 : der(7)t(1;7)	1	7200001	p22.1	gneg	p22	Path2	+	7	False	4500000	7200000	gneg	0	Path2 : (7;1)	7	p22	gneg
Path2 : der(7)t(1;7)	7200001	20900001	p21.1	gpos100	p21	Path2	+	7	False	16500000	20900000	gpos100	0	Path2 : (7;1)	7	p21	gpos100
Path2 : der(7)t(1;7)	20900001	28800001	p15.1	gneg	p15	Path2	+	7	False	27900000	28800000	gneg	0	Path2 : (7;1)	7	p15	gneg
Path2 : der(7)t(1;7)	28800001	43300001	p14.1	gpos75	p14	Path2	+	7	False	37100000	43300000	gpos75	0	Path2 : (7;1)	7	p14	gpos75
Path2 : der(7)t(1;7)	43300001	45400001	p13	gneg	p13	Path2	+	7	False	43300000	45400000	gneg	0	Path2 : (7;1)	7	p13	gneg
Path2 : der(7)t(1;7)	45400001	53900001	p12.1	gpos75	p12	Path2	+	7	False	50500000	53900000	gpos75	0	Path2 : (7;1)	7	p12	gpos75
Path2 : der(7)t(1;7)	53900001	58100001	p11.2	gneg	p11	Path2	+	7	False	53900000	58100000	acen	0	Path2 : (7;1)	7	p11.2	gneg
Path2 : der(7)t(1;7)	58100001	60100001	p11.1	acen	p11	Path2	+	7	False	58100000	60100000	acen	0	Path2 : (7;1)	7	p11.1	acen
Path2 : der(7)t(1;7)	60100001	62100001	q11.1	acen	q11	Path2	+	7	False	60100000	62100000	acen	0	Path2 : (7;1)	7	q11.1	acen
Path2 : der(7)t(1;7)	62100001	77900001	q11.23	gneg	q11	Path2	+	7	False	72700000	77900000	acen	0	Path2 : (7;1)	7	q11.2	gneg
Path2 : der(7)t(1;7)	77900001	96529623	q21.3	gpos75	q21	Path2	+	7	False	93300000	96529622	gpos75	0	Path2 : (7;1)	7	q21	gpos100
Path2 : der(7)t(1;7)	96529623	101097716	p21.3	gpos75	p21	Path2	+	1	True	98898999	98953857	gpos75	0	Path2 : (7;1)	7	p21	gpos100
Path2 : der(7)t(1;7)	101097716	102968093	q21.3	gpos75	q21	Path2	+	7	True	96529623	98400000	gpos75	0	Path2 : (7;1)	7	q21	gpos100
Path2 : der(7)t(1;7)	102968093	112368093	q22.3	gneg	q22	Path2	+	7	True	104900000	107800000	gneg	0	Path2 : (7;1)	7	q22	gneg
Path2 : der(7)t(1;7)	112368093	132068093	q31.33	gpos75	q31	Path2	+	7	True	124100000	127500000	gpos75	0	Path2 : (7;1)	7	q31	gpos100
Path2 : der(7)t(1;7)	132068093	137468093	q32.3	gneg	q32	Path2	+	7	True	130800000	132900000	gneg	0	Path2 : (7;1)	7	q32	gneg
Path2 : der(7)t(1;7)	137468093	143068093	q33	gpos50	q33	Path2	+	7	True	132900000	138500000	gpos50	0	Path2 : (7;1)	7	q33	gpos75
Path2 : der(7)t(1;7)	143068093	147968093	q34	gneg	q34	Path2	+	7	True	138500000	143400000	gneg	0	Path2 : (7;1)	7	q34	gneg
Path2 : der(7)t(1;7)	147968093	152768093	q35	gpos75	q35	Path2	+	7	True	143400000	148200000	gpos75	0	Path2 : (7;1)	7	q35	gpos100
Path2 : der(7)t(1;7)	152768093	163903077	q36.3	gneg	q36	Path2	+	7	True	155200000	159334984	gneg	0	Path2 : (7;1)	7	q36	gneg
Path15 : 8	1	12733513	p23.1	gneg	p23	Path15	+	8	True	6300000	12800000	gneg	0	Path15 : 8	8	p23	gneg
Path15 : 8	12733513	19133513	p22	gpos100	p22	Path15	+	8	True	12800000	19200000	gpos100	0	Path15 : 8	8	p22	gpos100
Path15 : 8	19133513	28933513	p21.1	gneg	p21	Path15	+	8	True	27500000	29000000	gneg	0	Path15 : 8	8	p21	gneg
Path15 : 8	28933513	36633513	p12	gpos75	p12	Path15	+	8	True	29000000	36700000	gpos75	0	Path15 : 8	8	p12	gpos75
Path15 : 8	36633513	43133513	p11.21	gneg	p11	Path15	+	8	True	39900000	43200000	acen	0	Path15 : 8	8	p11.2	gneg
Path15 : 8	43133513	45130276	p11.1	acen	p11	Path15	+	8	True	43200000	45196763	acen	0	Path15 : 8	8	p11.1	acen
Path15 : 8	45130276	46357793	q11.1	acen	q11	Path15	+	8	True	45972483	47200000	acen	0	Path15 : 8	8	q11.1	acen
Path15 : 8	46357793	53757793	q11.23	gneg	q11	Path15	+	8	True	51700000	54600000	acen	0	Path15 : 8	8	q11.2	gneg
Path15 : 8	53757793	64257793	q12.3	gpos50	q12	Path15	+	8	True	61300000	65100000	gpos50	0	Path15 : 8	8	q12	gpos50
Path15 : 8	64257793	71157793	q13.3	gneg	q13	Path15	+	8	True	69600000	72000000	gneg	0	Path15 : 8	8	q13	gneg
Path15 : 8	71157793	82657793	q21.13	gpos75	q21	Path15	+	8	True	74700000	83500000	gpos100	0	Path15 : 8	8	q21.1	gpos75
Path15 : 8	82657793	85057793	q21.2	gneg	q21	Path15	+	8	True	83500000	85900000	gpos100	0	Path15 : 8	8	q21.2	gneg
Path15 : 8	85057793	91457793	q21.3	gpos100	q21	Path15	+	8	True	85900000	92300000	gpos100	0	Path15 : 8	8	q21.3	gpos100
Path15 : 8	91457793	104257793	q22.3	gneg	q22	Path15	+	8	True	100500000	105100000	gneg	0	Path15 : 8	8	q22	gneg
Path15 : 8	104257793	115857793	q23.3	gpos100	q23	Path15	+	8	True	111100000	116700000	gpos75	0	Path15 : 8	8	q23	gpos100
Path15 : 8	115857793	125457793	q24.13	gneg	q24	Path15	+	8	True	121500000	126300000	gneg	0	Path15 : 8	8	q24.1	gneg
Path15 : 8	125457793	138048945	q24.23	gpos75	q24	Path15	+	8	True	135400000	138900000	gneg	0	Path15 : 8	8	q24.2	gpos75
Path15 : 8	138048945	144222119	q24.3	gneg	q24	Path15	+	8	True	144889180	145074239	gneg	0	Path15 : 8	8	q24.3	gneg
Path16 : 8	1	185060	q24.3	gneg	q24	Path16	-	8	False	144889180	145074239	gneg	0	Path16 : 8	8	q24.3	gneg
Path16 : 8	185060	2181823	p11.1	acen	p11	Path16	-	8	True	43200000	45196763	acen	0	Path16 : 8	8	p11.1	acen
Path16 : 8	2181823	8681823	p11.23	gneg	p11	Path16	-	8	True	36700000	38500000	acen	0	Path16 : 8	8	p11.2	gneg
Path16 : 8	8681823	16381823	p12	gpos75	p12	Path16	-	8	True	29000000	36700000	gpos75	0	Path16 : 8	8	p12	gpos75
Path16 : 8	16381823	26181823	p21.3	gneg	p21	Path16	-	8	True	19200000	23500000	gneg	0	Path16 : 8	8	p21	gneg
Path16 : 8	26181823	32581823	p22	gpos100	p22	Path16	-	8	True	12800000	19200000	gpos100	0	Path16 : 8	8	p22	gpos100
Path16 : 8	32581823	45315335	p23.3	gneg	p23	Path16	-	8	True	66488	2300000	gneg	0	Path16 : 8	8	p23	gneg
Path17 : 9	1	8962701	p24.1	gneg	p24	Path17	+	9	True	8127844	9000000	gneg	0	Path17 : 9	9	p24	gneg
Path17 : 9	8962701	14162701	p23	gpos75	p23	Path17	+	9	True	9000000	14200000	gpos75	0	Path17 : 9	9	p23	gpos100
Path17 : 9	14162701	19862700	p22.1	gneg	p22	Path17	+	9	True	18500000	19900000	gneg	0	Path17 : 9	9	p22	gneg
Path17 : 9	19862700	33162700	p21.1	gpos100	p21	Path17	+	9	True	28000000	33200000	gpos100	0	Path17 : 9	9	p21	gpos100
Path17 : 9	33162700	38952860	p13.1	gneg	p13	Path17	+	9	True	37900000	39000000	gneg	0	Path17 : 9	9	p13	gneg
Path17 : 9	38952860	39952859	p12	gpos50	p12	Path17	+	9	True	39875146	40000000	gpos50	0	Path17 : 9	9	p12	gpos50
Path17 : 9	39952859	42949329	p11.1	acen	p11	Path17	+	9	True	42568105	43000000	acen	0	Path17 : 9	9	p11	acen
Path17 : 9	42949329	45449329	q11	acen	q11	Path17	+	9	True	43000000	45500000	acen	0	Path17 : 9	9	q11	acen
Path17 : 9	45449329	61449329	q12	gvar	q12	Path17	+	9	True	45500000	61500000	gvar	0	Path17 : 9	9	q12	gpos25
Path17 : 9	61449329	64894647	q13	gneg	q13	Path17	+	9	True	64186126	65000000	gneg	0	Path17 : 9	9	q13	gneg
Path17 : 9	64894647	87683024	q21.33	gpos50	q21	Path17	+	9	True	84300000	87800000	gneg	0	Path17 : 9	9	q21	gpos100
Path17 : 9	87683024	99677968	q22.33	gneg	q22	Path17	+	9	True	99312674	99800000	gneg	0	Path17 : 9	9	q22	gneg
Path17 : 9	99677968	111977968	q31.3	gpos25	q31	Path17	+	9	True	108500000	112100000	gpos100	0	Path17 : 9	9	q31	gpos100
Path17 : 9	111977968	114777968	q32	gneg	q32	Path17	+	9	True	112100000	114900000	gneg	0	Path17 : 9	9	q32	gneg
Path17 : 9	114777968	127377485	q33.3	gpos25	q33	Path17	+	9	True	123100000	127500000	gneg	0	Path17 : 9	9	q33	gpos75
Path17 : 9	127377485	138196136	q34.3	gneg	q34	Path17	+	9	True	135199824	138326093	gneg	0	Path17 : 9	9	q34	gneg
Path20 : der(9)t(9;14)	1	7361618	p24.3	gneg	p24	Path20	-	9	True	19799	298315	gneg	0	Path20 : (9;14)	9	p24	gneg
Path20 : der(9)t(9;14)	7361618	8560593	q21.2	gneg	q21	Path20	+	14	True	45384476	46583451	gneg	0	Path20 : (9;14)	9	q21	gpos100
Path20 : der(9)t(9;14)	8560593	9209765	p24.1	gneg	p24	Path20	+	9	True	8061840	8127843	gneg	0	Path20 : (9;14)	9	p24	gneg
Path20 : der(9)t(9;14)	9209765	17684717	p24.1	gneg	p24	Path20	-	9	True	7385150	7464905	gneg	0	Path20 : (9;14)	9	p24	gneg
Path20 : der(9)t(9;14)	17684717	20292580	q21.2	gneg	q21	Path20	-	14	True	45384476	46583451	gneg	0	Path20 : (9;14)	9	q21	gpos100
Path20 : der(9)t(9;14)	20292580	24493275	p22.3	gneg	p22	Path20	-	9	True	15699305	16600000	gneg	0	Path20 : (9;14)	9	p22	gneg
Path20 : der(9)t(9;14)	24493275	37793275	p21.3	gpos100	p21	Path20	-	9	True	19900000	25600000	gpos100	0	Path20 : (9;14)	9	p21	gpos100
Path20 : der(9)t(9;14)	37793275	43583435	p13.3	gneg	p13	Path20	-	9	True	33200000	35592381	gneg	0	Path20 : (9;14)	9	p13	gneg
Path20 : der(9)t(9;14)	43583435	44583434	p12	gpos50	p12	Path20	-	9	True	39000000	39875145	gpos50	0	Path20 : (9;14)	9	p12	gpos50
Path20 : der(9)t(9;14)	44583434	45022687	p11.2	gneg	p11	Path20	-	9	True	40000000	40439253	acen	0	Path20 : (9;14)	9	p11	acen
Path20 : der(9)t(9;14)	45022687	45894843	p24.1	gneg	p24	Path20	-	9	True	8127844	9000000	gneg	0	Path20 : (9;14)	9	p24	gneg
Path20 : der(9)t(9;14)	45894843	51094843	p23	gpos75	p23	Path20	-	9	True	9000000	14200000	gpos75	0	Path20 : (9;14)	9	p23	gpos100
Path20 : der(9)t(9;14)	51094843	56794842	p22.3	gneg	p22	Path20	-	9	True	14200000	15699304	gneg	0	Path20 : (9;14)	9	p22	gneg
Path20 : der(9)t(9;14)	56794842	70094842	p21.3	gpos100	p21	Path20	-	9	True	19900000	25600000	gpos100	0	Path20 : (9;14)	9	p21	gpos100
Path20 : der(9)t(9;14)	70094842	75885002	p13.3	gneg	p13	Path20	-	9	True	33200000	35592381	gneg	0	Path20 : (9;14)	9	p13	gneg
Path20 : der(9)t(9;14)	75885002	76885001	p12	gpos50	p12	Path20	-	9	True	39000000	39875145	gpos50	0	Path20 : (9;14)	9	p12	gpos50
Path20 : der(9)t(9;14)	76885001	79881471	p11.2	gneg	p11	Path20	-	9	True	40000000	40439253	acen	0	Path20 : (9;14)	9	p11	acen
Path20 : der(9)t(9;14)	79881471	82381471	q11	acen	q11	Path20	-	9	True	43000000	45500000	acen	0	Path20 : (9;14)	9	q11	acen
Path20 : der(9)t(9;14)	82381471	98381471	q12	gvar	q12	Path20	-	9	True	45500000	61500000	gvar	0	Path20 : (9;14)	9	q12	gpos25
Path20 : der(9)t(9;14)	98381471	101826789	q13	gneg	q13	Path20	-	9	True	61500000	63486902	gneg	0	Path20 : (9;14)	9	q13	gneg
Path20 : der(9)t(9;14)	101826789	124615166	q21.11	gpos25	q21	Path20	-	9	True	65000000	66738213	gpos50	0	Path20 : (9;14)	9	q21	gpos100
Path20 : der(9)t(9;14)	124615166	136610110	q22.1	gneg	q22	Path20	-	9	True	87800000	89200000	gneg	0	Path20 : (9;14)	9	q22	gneg
Path20 : der(9)t(9;14)	136610110	148910110	q31.1	gpos100	q31	Path20	-	9	True	99800000	105400000	gpos25	0	Path20 : (9;14)	9	q31	gpos100
Path20 : der(9)t(9;14)	148910110	151710110	q32	gneg	q32	Path20	-	9	True	112100000	114900000	gneg	0	Path20 : (9;14)	9	q32	gneg
Path20 : der(9)t(9;14)	151710110	164309627	q33.1	gpos75	q33	Path20	-	9	True	114900000	119800000	gneg	0	Path20 : (9;14)	9	q33	gpos75
Path20 : der(9)t(9;14)	164309627	172002009	q34.11	gneg	q34	Path20	-	9	True	127500000	130600000	gneg	0	Path20 : (9;14)	9	q34	gneg
Path20 : der(9)t(9;14)	172002009	173460425	q13	gneg	q13	Path20	-	9	True	63490126	64134668	gneg	0	Path20 : (9;14)	9	q13	gneg
Path20 : der(9)t(9;14)	173460425	196248802	q21.11	gpos25	q21	Path20	-	9	True	65000000	66738213	gpos50	0	Path20 : (9;14)	9	q21	gpos100
Path20 : der(9)t(9;14)	196248802	208243746	q22.1	gneg	q22	Path20	-	9	True	87800000	89200000	gneg	0	Path20 : (9;14)	9	q22	gneg
Path20 : der(9)t(9;14)	208243746	220543746	q31.1	gpos100	q31	Path20	-	9	True	99800000	105400000	gpos25	0	Path20 : (9;14)	9	q31	gpos100
Path20 : der(9)t(9;14)	220543746	223343746	q32	gneg	q32	Path20	-	9	True	112100000	114900000	gneg	0	Path20 : (9;14)	9	q32	gneg
Path20 : der(9)t(9;14)	223343746	235943263	q33.1	gpos75	q33	Path20	-	9	True	114900000	119800000	gneg	0	Path20 : (9;14)	9	q33	gpos75
Path20 : der(9)t(9;14)	235943263	246761914	q34.11	gneg	q34	Path20	-	9	True	127500000	130600000	gneg	0	Path20 : (9;14)	9	q34	gneg
Path21 : 10	1	6580927	p15.1	gneg	p15	Path21	+	10	True	3800000	6600000	gneg	0	Path21 : 10	10	p15	gneg
Path21 : 10	6580927	12180927	p14	gpos75	p14	Path21	+	10	True	6600000	12200000	gpos75	0	Path21 : 10	10	p14	gpos25
Path21 : 10	12180927	17280927	p13	gneg	p13	Path21	+	10	True	12200000	17300000	gneg	0	Path21 : 10	10	p13	gneg
Path21 : 10	17280927	29280927	p12.1	gpos50	p12	Path21	+	10	True	24300000	29300000	gpos75	0	Path21 : 10	10	p12	gpos50
Path21 : 10	29280927	37980927	p11.21	gneg	p11	Path21	+	10	True	34200000	38000000	acen	0	Path21 : 10	10	p11.2	gneg
Path21 : 10	37980927	39780927	p11.1	acen	p11	Path21	+	10	True	38000000	39800000	acen	0	Path21 : 10	10	p11.1	acen
Path21 : 10	39780927	41580927	q11.1	acen	q11	Path21	+	10	True	39800000	41600000	acen	0	Path21 : 10	10	q11.1	acen
